site_id,site_name,capacity_mw,history_samples_total,history_samples_6_19,history_positive_samples_6_19,history_zero_ratio_6_19,train_samples_6_19,valid_samples_6_19,test_samples_6_19,train_valid_samples_6_19,train_valid_positive_samples_6_19,train_valid_zero_ratio_6_19,test_positive_samples_6_19,test_zero_ratio_6_19,test_missing_ratio_6_19,test_negative_ratio_6_19,train_valid_samples_10_14,train_valid_positive_samples_10_14,test_samples_10_14,test_positive_samples_10_14,test_zero_ratio_10_14,test_mae_mw,test_rmse_mw,test_nrmse_pct,test_bias_pct,test_pred_actual,test_10_14_mae_mw,test_10_14_rmse_mw,test_10_14_nrmse_pct,test_10_14_bias_pct,nrmse_h06_pct,nrmse_h07_pct,nrmse_h08_pct,nrmse_h09_pct,nrmse_h10_pct,nrmse_h11_pct,nrmse_h12_pct,nrmse_h13_pct,nrmse_h14_pct,nrmse_h15_pct,nrmse_h16_pct,nrmse_h17_pct,nrmse_h18_pct,nrmse_h19_pct,ghi_power_corr,weather_missing_ratio,capacity_changed_flag,suspected_curtailment_flag,mapping_issue_flag,all_zero_or_invalid_flag
S054,S054,11.272,8408,4904,3759,23.348287112561174,2328,868,1708,3196,2512,21.401752190237797,1247,26.990632318501174,0.0,0.0,1140,1001,610,610,0.0,0.5470166219995245,0.8244420012492814,7.3140702736806364,13.64960002164541,1.136496000216454,0.9418990929082335,1.2146442106479174,10.77576482121999,10.471314872028742,1.7025575951514544,3.6836675953537297,4.64519641682204,8.199374194340942,9.76813232947997,10.434910109584198,12.043383609891409,11.115562384149435,10.377040200315232,6.486906643064537,3.6448637650351263,1.3039987371099329,1.7056429184305,1.7614998623066098,0.7575851455630321,0.0,0,,,0
S055,S055,4.0,5889,3435,2020,41.193595342066956,859,868,1708,1727,517,70.06369426751591,1503,12.002341920374707,0.0,0.0,615,217,610,568,6.885245901639345,0.38276547301840347,0.49884343994972524,12.471085998743131,37.043034426272634,1.3704303442627261,0.6584568189384896,0.7425215998097967,18.563039995244917,100.44904823207455,5.911228548349292,6.39086978313278,5.06680491528344,10.441381262039735,15.773656692333542,20.045310287248537,21.067449101285142,19.67668995129949,15.533834693688195,10.174090905160654,5.155388504361704,6.561264600383401,5.957694892661698,5.94510406091281,0.2865375641675272,0.0,0,,,0
S056,S056,3.15,6033,3519,2779,21.028701335606705,943,868,1708,1811,1631,9.939260077305356,1148,32.78688524590164,0.0,0.0,645,641,610,601,1.4754098360655739,0.13073804043704365,0.21428428826104645,6.802675817810999,13.887385392436178,1.1388738539243617,0.2358233211900326,0.3132986436541751,9.94598868743413,11.417605559024501,0.0,3.6912534695643755,4.525383831146962,7.357632300048035,8.792997282052575,10.028262284177531,11.11837203033615,10.507125157771783,9.094654117906574,6.388111249801626,4.81864825534184,0.9864376347370385,0.12853592542522477,0.0,0.7785747026233636,0.0,0,,,0
S058,S058,5.99,26304,15344,13515,11.919968717413973,12768,868,1708,13636,12219,10.391610442945145,1296,24.121779859484775,0.0,0.0,4870,4813,610,610,0.0,0.39327690011450056,0.5730781339440916,9.567247645143432,-10.054905215055804,0.899450947849442,0.7102495781534367,0.8757432495497091,14.620087638559417,-19.04211257062172,3.230470778948788,3.7950387871640805,4.746559369846051,8.39334436081818,13.114317406248963,15.367915920787842,16.053908324046734,15.548556700396855,12.692165460361252,7.456475755002963,3.6048681552897746,2.1525769979074547,3.244090352001888,3.3388981636060113,0.697955977979729,0.0,0,,,0
S059,S059,2.0,26304,15344,12808,16.527632950990615,12768,868,1708,13636,11131,18.370489879730126,1677,1.8149882903981265,0.0,0.0,4870,4670,610,610,0.0,0.23435328351091636,0.26952234476601455,13.476117238300727,-27.760905541766817,0.7223909445823316,0.1976782486251077,0.24217361813633645,12.108680906816822,24.45334202856325,16.491428474051425,16.56003741241221,11.646703602359224,7.633103103667346,11.162074426537878,11.947649335084263,13.635949749113085,12.892034291186649,10.659214917261567,8.483884712721904,11.588396343874168,17.730284550432433,16.554802185765798,16.57032949799524,0.6712230826778508,0.0,0,,,0
S060,S060,5.84,6144,3584,3029,15.485491071428573,1008,868,1708,1876,1778,5.223880597014925,1251,26.756440281030446,0.0,0.0,670,664,610,610,0.0,0.40101690817484253,0.6087011103492309,10.42296421830875,10.473258932805726,1.1047325893280573,0.744409004432336,0.8874169650697455,15.19549597722167,18.040397328980838,0.5325351040478105,4.430991993025316,6.636484208322152,11.136630648897968,14.30116476319189,14.89576910640642,17.087552083308644,15.577092567705394,13.90963658945907,11.802186018924644,5.700183674141524,2.506572082673604,0.606409507473231,0.0,0.7940230032535394,0.0,0,,,0
S061,S061,3.784,6033,3519,2900,17.59022449559534,943,868,1708,1811,1623,10.381004969630037,1277,25.234192037470727,0.0,0.0,645,604,610,609,0.16393442622950818,0.2052997548433512,0.35064229436898126,9.266445411442422,-10.354109688308712,0.896458903116913,0.37078402852512965,0.5064871114186619,13.384965946581975,-3.755287598068566,0.44633256934078014,5.088964928941588,8.413342415563205,10.579093280598018,12.70190636279457,14.10799634107806,13.529666540525847,13.58437181120052,12.954749968407667,8.008554631754272,5.330138680153104,2.1929455711421566,0.4437600259003181,0.0,0.7376341636834909,0.0,0,,,0
S062,S062,4.45368,26304,15344,11398,25.716892596454638,12768,868,1708,13636,10179,25.352009386916986,1219,28.629976580796253,0.0,0.0,4870,4432,610,608,0.32786885245901637,0.18172216201902205,0.28951484460673704,6.500575807124378,-9.278055798294831,0.9072194420170517,0.30279176955671394,0.43026908770143607,9.660978959005497,-15.462173764277878,2.412310711144242,2.7300727222747447,3.6314590920869803,6.310505043798828,7.581895252206297,10.49285250014815,10.754369823120086,10.413024472935195,8.660250230799216,6.031906937025308,2.8015846237186706,1.565225524803903,2.422140694705094,2.469867615095831,0.7496252253629937,0.0,0,,,0
S063,S063,3.66,5892,3438,2524,26.585223967422923,862,868,1708,1730,1441,16.705202312138727,1083,36.59250585480094,0.0,0.0,618,597,610,587,3.7704918032786887,0.2459937695355321,0.37437802364468203,10.2289077498547,7.614389568760727,1.076143895687607,0.40004502984312446,0.5437238729235773,14.85584352250211,3.115348900638005,2.7322404371584708,3.391034991764802,6.759445818195677,12.475535215943816,13.310539023692153,13.439481174847536,15.582495029792787,16.93003664608271,14.705442471541147,8.474391437098964,6.632010418230328,3.154344358672127,2.800013816710423,2.7322404371584708,0.7176486396611927,0.0,0,,,0
S064,S064,3.288,26304,15344,11817,22.986183524504693,12768,868,1708,13636,10682,21.66324435318275,1135,33.548009367681495,0.0,0.0,4870,4790,610,601,1.4754098360655739,0.1467512508984722,0.22108857586747385,6.7241051054584515,14.17315017431067,1.1417315017431067,0.23104711121839633,0.3137005544265113,9.540771120027717,8.636415605960828,1.8248175182481765,3.093114160846622,4.453209583949604,6.986812493468076,9.388262897780901,9.863869588253056,9.493400546748065,9.898286115313427,9.033019559939994,7.208153919022778,5.638460271057997,2.4219473339830433,1.8355492718109767,1.8248175182481765,0.7778154509099383,0.0,0,,,0
S065,S065,1.9239,26304,15344,13147,14.31830031282586,12768,868,1708,13636,11734,13.94837195658551,1413,17.271662763466043,0.0,0.0,4870,4777,610,609,0.16393442622950818,0.12130113914083525,0.18738991863246676,9.74010700309095,9.946688813729613,1.099466888137296,0.19501781153684433,0.27105419572965855,14.088788176602659,6.12127781826526,2.9214162805552295,3.701984398545568,5.911698887807322,11.918253325988179,14.010840966604816,13.93255587952551,14.11657761549892,14.710852312809383,13.65148505308517,8.660056457664261,6.237438681628374,2.253209583765067,2.9281982073399235,2.986636174129656,0.7387996582853437,0.0,0,,,0
S066,S066,5.45,12744,7434,5987,19.46462200699489,4858,868,1708,5726,4706,17.813482361159622,1281,25.0,0.0,0.0,2045,2001,610,609,0.16393442622950818,0.41189890682558244,0.5964190281296243,10.943468406048153,30.21845609151364,1.3021845609151363,0.6944735288676218,0.8881214293387318,16.29580604291251,28.134883324253735,3.4706493003373065,3.475932872316628,6.519528665179992,10.604507271341026,13.474105127516697,17.273627360512755,17.894568493501573,17.371782344171237,15.028052381530157,9.576511144625739,6.74448403182904,2.6044924612129012,3.511595335882102,3.669724770642203,0.8131825644277394,0.0,0,,,0
S068,S068,1.223,26304,15344,11910,22.380083420229404,12768,868,1708,13636,10680,21.67791141097096,1230,27.985948477751755,0.0,0.0,4870,4658,610,609,0.16393442622950818,0.062044941028460907,0.09136171803263374,7.470295832594745,11.282339724590672,1.1128233972459067,0.10423448492165174,0.13364905997607043,10.927968926906821,7.392532592493385,2.4021925360328535,3.4018385263774853,4.466604689811131,7.255446222401389,9.04401060501679,11.139811896884794,11.285040468328267,12.056040365698308,10.88635566865328,7.753711689014299,4.311732165211018,1.9893023774442145,2.356125124034893,2.4529844644317267,0.7735257864522583,0.0,0,,,0
S069,S069,3.0,5892,3438,0,100.0,862,868,1708,1730,0,100.0,0,100.0,0.0,0.0,618,0,610,0,100.0,0.34295056584792893,0.4848655216424649,16.162184054748828,,,0.6703702127153714,0.7290487720920968,24.301625736403228,,0.0,1.0932991686262388,8.8969496154809,16.875499420267403,21.386106686770933,25.09497867219515,27.288553724051752,26.232100668958363,20.807048890421157,16.193320100380777,8.394085766888832,2.483472081494609,0.4429663443066599,0.0,,0.0,0,,,1
S070,S070,2.1,26304,15344,12158,20.763816475495307,12768,868,1708,13636,10946,19.727192725139336,1212,29.039812646370024,0.0,0.0,4870,4733,610,610,0.0,0.08978742141103402,0.14469145261446795,6.890069172117522,11.086049451408204,1.110860494514082,0.15565628272554002,0.21285774743310154,10.136083211100074,7.755205327623551,1.4285714285714306,2.7403032236152214,3.7650345545143074,6.780444251960804,9.69961147626616,10.028355222922784,10.44177635635623,11.410208050213981,8.93459578373634,7.180413767512419,4.86961487891342,1.4190473333090967,1.3768951678811476,1.4285714285714306,0.7852561631216435,0.0,0,,,0
S071,S071,20.0,26304,15344,10464,31.803962460896766,12768,868,1708,13636,8969,34.22557934878264,1495,12.47072599531616,0.0,0.0,4870,3948,610,600,1.639344262295082,2.0753504710306006,2.6463187758121713,13.231593879060858,-38.939749805533346,0.6106025019446665,1.6535420604894522,2.0359228018656537,10.179614009328269,-0.10977464337030143,16.482588304423388,16.516847378488638,13.562154394646535,9.738401517086151,9.441826573429847,10.279176785642212,11.370830282435094,10.014249839224245,9.681537135548476,10.445561959243765,13.868856705178697,16.27369278188175,16.48240492559103,16.483937785554538,0.5184742042449481,0.0,0,,,0
S072,S072,3.125,19848,11578,9220,20.366211780963898,9002,868,1708,9870,7938,19.574468085106382,1282,24.94145199063232,0.0,0.0,3525,3401,610,610,0.0,0.2621092383815838,0.37977292618513675,12.152733637924376,-9.3872291949558,0.9061277080504418,0.4627061021726971,0.5517872191053675,17.65719101137176,-12.568085562048667,2.460355831921906,4.477185087145304,8.994680118129196,14.654601501979702,15.494237080944545,17.617762651032397,18.702019812314028,19.62787170165363,16.534997306166932,12.028859360154101,5.158648095905792,1.7410661965661174,2.4724369076470047,2.5600000000000005,0.7203057891754813,0.0,0,,,0
S073,S073,15.0,17941,10467,8528,18.524887742428586,7891,868,1708,8759,7195,17.855919625528028,1333,21.95550351288056,0.0,0.0,3129,3067,610,610,0.0,0.9554722257782033,1.4399754468059878,9.599836312039917,-19.74794894123426,0.8025205105876574,1.7767118733500158,2.141046929470854,14.27364619647236,-21.393338785580525,1.2608292295484704,5.001697343960636,6.871976868332036,9.738406744729366,13.082449966222425,15.841836533460862,15.496406079509095,13.900240382057872,12.775574851203434,8.594499968787117,4.302003652333449,2.654365766209891,1.2908956803550002,1.326306621105246,0.671280022105669,0.0,0,,,0
S074,S074,4.0,8721,5087,4246,16.53233733045017,2511,868,1708,3379,2965,12.252145605208643,1281,25.0,0.0,0.0,1205,1191,610,610,0.0,0.20212758075262935,0.3490709525534238,8.726773813835594,-4.546396777501139,0.9545360322249886,0.35520271974124157,0.5003466842232749,12.508667105581871,-0.3913077715429065,0.46934729704761446,5.639890372186128,8.475744331556513,8.607115354050551,10.823302438916443,12.454591497003413,12.663682711287036,12.987979866420387,13.454239403517166,8.615840627800361,5.245452390818321,2.0023520778857353,0.3900661986692288,0.0,0.8002123815556663,0.0,0,,,0
S075,S075,2.63,6986,4072,3359,17.509823182711198,1496,868,1708,2364,2078,12.098138747884942,1281,25.0,0.0,0.0,841,825,610,610,0.0,0.14126879045862112,0.23534691617787518,8.948551945926814,1.9037101809663663,1.0190371018096636,0.262397269763441,0.3487478144118068,13.26037317155159,6.200225927263664,0.38946579447268737,4.394093553605848,7.309394055069456,8.937738970271166,11.393196111554635,13.121209187354593,13.914339268403314,14.971634598528954,12.627658343543507,8.145633500372734,4.483618060240025,1.5732766095712374,0.430264247479844,0.0,0.8038716337747525,0.0,0,,,0
S076,S076,5.0,5894,3440,1317,61.71511627906977,864,868,1708,1732,1317,23.960739030023095,0,100.0,0.0,0.0,620,516,610,0,100.0,0.8222615279439814,1.0814593673075716,21.629187346151433,,,1.5617751315599124,1.6489153018191842,32.978306036383685,,3.399999999999999,3.6367994724037125,11.502402984474935,20.494632516877815,29.75609084927047,34.56057688834051,37.679748762895876,33.323994365055796,28.770346893715814,19.612796281793255,10.450735537050623,4.136258901378381,3.462838812970298,3.399999999999999,0.587878406038976,0.0,0,,,0
S077,S077,0.901,26304,15344,5483,64.26616266944734,12768,868,1708,13636,5483,59.79026107362863,0,100.0,0.0,0.0,4870,2423,610,0,100.0,0.024747638007311498,0.03481812627992955,3.864386934509384,,,0.03637641181400875,0.048576762656284266,5.391427597811794,,2.219755826859048,2.375218226555384,2.641170963859453,4.402510747022578,5.2280117118172384,5.593409173573542,5.94152647047658,5.623200701640739,4.449382220040397,3.0259751968444952,1.956558385097065,1.9912836668044436,2.219755826859048,2.219755826859048,0.4769001154972306,0.0,0,,,0
S115,S115,7.0,26304,15344,11665,23.97679874869656,12768,868,1708,13636,10535,22.741273100616016,1130,33.840749414519905,0.0,0.0,4870,4770,610,549,10.0,1.1035650484355062,1.6282953942993112,23.26136277570445,27.446295443739732,1.2744629544373973,1.9387166287648963,2.2856536549332507,32.65219507047501,35.65997714358865,0.0,14.46943340902886,16.368513190871507,23.601609024637973,31.312439491372185,33.76964368795029,35.71082340621588,32.76099380734467,29.350057739210435,21.468451863712616,17.17037251141532,15.760730809962517,14.352676784484938,0.0,,0.0,0,,,0
S116,S116,22.0,26304,15344,13038,15.028675703858186,12768,868,1708,13636,11704,14.168377823408623,1334,21.89695550351288,0.0,0.0,4870,4853,610,610,0.0,2.675850048125488,3.9439075778895925,17.926852626770877,20.479878473338267,1.2047987847333825,4.925990184493648,5.79545847719269,26.34299307814859,19.4511000320735,0.41066100420081697,5.5532990984256365,11.657355221385766,18.146917278183057,25.35243331606209,27.14257418688864,27.77746826010147,26.63682421216176,24.681836762895966,19.46800263962281,11.73998580882385,4.006888882300875,0.5866809640541657,0.012345783551252525,,0.0,0,,,0
