time,date,hour,site_rows,site_count,actual_city_mw,pred_city_mw,pred_nan_sites,pred_zero_sites,actual_positive_sites,capacity_sum_mw,pred_city_is_zero,actual_city_positive,suspicious_city_zero,zero_site_ratio_pct
2023-02-08 19:00:00,2023-02-08,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-09 06:00:00,2023-02-09,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-09 07:00:00,2023-02-09,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-02-09 18:00:00,2023-02-09,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-09 19:00:00,2023-02-09,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-10 06:00:00,2023-02-10,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-10 07:00:00,2023-02-10,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-02-10 18:00:00,2023-02-10,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-10 19:00:00,2023-02-10,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-11 06:00:00,2023-02-11,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-11 07:00:00,2023-02-11,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-02-11 18:00:00,2023-02-11,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-11 19:00:00,2023-02-11,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-12 06:00:00,2023-02-12,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-12 07:00:00,2023-02-12,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-02-12 18:00:00,2023-02-12,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-12 19:00:00,2023-02-12,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-13 06:00:00,2023-02-13,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-13 07:00:00,2023-02-13,7,22,22,1.56,1.754481747308664,0,5,2,152.01878,False,True,False,22.727272727272727
2023-02-13 18:00:00,2023-02-13,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-13 19:00:00,2023-02-13,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-14 06:00:00,2023-02-14,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-14 07:00:00,2023-02-14,7,22,22,2.05,1.754481747308664,0,5,8,152.01878,False,True,False,22.727272727272727
2023-02-14 18:00:00,2023-02-14,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-14 19:00:00,2023-02-14,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-15 06:00:00,2023-02-15,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-15 07:00:00,2023-02-15,7,22,22,2.45,1.754481747308664,0,5,13,152.01878,False,True,False,22.727272727272727
2023-02-15 18:00:00,2023-02-15,18,22,22,1.62,1.6964316667313848,0,5,4,152.01878,False,True,False,22.727272727272727
2023-02-15 19:00:00,2023-02-15,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-16 06:00:00,2023-02-16,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-16 07:00:00,2023-02-16,7,22,22,2.39,1.754481747308664,0,5,13,152.01878,False,True,False,22.727272727272727
2023-02-16 18:00:00,2023-02-16,18,22,22,1.56,1.6964316667313848,0,5,3,152.01878,False,True,False,22.727272727272727
2023-02-16 19:00:00,2023-02-16,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-17 06:00:00,2023-02-17,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-17 07:00:00,2023-02-17,7,22,22,1.59,1.754481747308664,0,5,3,152.01878,False,True,False,22.727272727272727
2023-02-17 18:00:00,2023-02-17,18,22,22,1.84,1.6964316667313848,0,5,2,152.01878,False,True,False,22.727272727272727
2023-02-17 19:00:00,2023-02-17,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-18 06:00:00,2023-02-18,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-18 07:00:00,2023-02-18,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-02-18 18:00:00,2023-02-18,18,22,22,1.8399999999999999,1.6964316667313848,0,5,2,152.01878,False,True,False,22.727272727272727
2023-02-18 19:00:00,2023-02-18,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-19 06:00:00,2023-02-19,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-19 07:00:00,2023-02-19,7,22,22,2.41,1.754481747308664,0,5,13,152.01878,False,True,False,22.727272727272727
2023-02-19 18:00:00,2023-02-19,18,22,22,1.58,1.6964316667313848,0,5,3,152.01878,False,True,False,22.727272727272727
2023-02-19 19:00:00,2023-02-19,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-20 06:00:00,2023-02-20,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-20 07:00:00,2023-02-20,7,22,22,2.7600000000000002,1.754481747308664,0,5,14,152.01878,False,True,False,22.727272727272727
2023-02-20 18:00:00,2023-02-20,18,22,22,3.93,1.6964316667313848,0,5,4,152.01878,False,True,False,22.727272727272727
2023-02-20 19:00:00,2023-02-20,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-21 06:00:00,2023-02-21,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-21 07:00:00,2023-02-21,7,22,22,1.7400000000000002,1.754481747308664,0,5,7,152.01878,False,True,False,22.727272727272727
2023-02-21 18:00:00,2023-02-21,18,22,22,1.59,1.6964316667313848,0,5,4,152.01878,False,True,False,22.727272727272727
2023-02-21 19:00:00,2023-02-21,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-22 06:00:00,2023-02-22,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-22 07:00:00,2023-02-22,7,22,22,2.59,1.754481747308664,0,5,13,152.01878,False,True,False,22.727272727272727
2023-02-22 18:00:00,2023-02-22,18,22,22,1.84,1.6964316667313848,0,5,4,152.01878,False,True,False,22.727272727272727
2023-02-22 19:00:00,2023-02-22,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
