site_id,hour,split,rows,pred_actual_ratio,site_nrmse_pct
S068,14,train,872,1.005469620949727,10.566433353541647
S068,14,valid,61,0.974098214322993,14.483852417932368
S070,10,future,89,0.8988524129260479,9.462405369403202
S070,10,test,122,1.1175135035083557,9.866715590209742
S070,10,train,884,0.9793857829084035,10.063255624044267
S070,10,valid,62,1.040366704755978,12.45748806407679
S070,11,future,88,0.7654943173294105,13.051609563886629
S070,11,test,122,1.0896455829213598,10.184919658771925
S070,11,train,884,0.9726081125453662,11.133153989928859
S070,11,valid,62,1.0439178478695716,13.992989929259277
S070,12,future,86,0.6937942749863277,15.096132080126607
S070,12,test,122,1.100735010517916,10.607153165342103
S070,12,train,886,0.9804191763678892,11.960925892769076
S070,12,valid,62,1.0207404676085559,13.19004478347116
S070,13,future,88,0.6175741674712744,17.16568010041992
S070,13,test,122,1.1117250560452796,11.601854118511996
S070,13,train,885,0.9366642163422295,12.323901358709065
S070,13,valid,62,1.0786373128202553,15.576172716950484
S070,14,future,88,0.6098173777982232,14.401989084475625
S070,14,test,122,1.1418102542524027,9.193219183880595
S070,14,train,885,0.9830200382325021,10.713818857011807
S070,14,valid,61,1.0827447566391097,15.191494422224286
S071,10,future,86,0.8661992356253583,9.400178327415592
S071,10,test,120,0.9937629406759447,9.828719966508185
S071,10,train,728,1.0741116948579537,7.578877116514504
S071,10,valid,62,0.579857508177143,12.774856579708583
S071,11,future,86,0.8295042500176567,11.60535394767325
S071,11,test,120,1.071587024634668,11.108123344156803
S071,11,train,726,1.078593720122596,8.480858216997685
S071,11,valid,62,0.6043515396316393,13.574425022493164
S071,12,future,86,0.8013658821544226,12.476774379847685
S071,12,test,120,1.1163874668227711,12.210722516894682
S071,12,train,728,1.1044656515640492,8.852891717721668
S071,12,valid,62,0.602609714744758,14.461680724558118
S071,13,future,85,0.7369921894230362,12.913262745388948
S071,13,test,120,1.047694692714267,10.646336862114225
S071,13,train,729,1.1014056345512901,8.808272107145228
S071,13,valid,62,0.5892198049842085,15.229901918511688
S071,14,future,85,0.6931959623397617,11.623502356305378
S071,14,test,120,0.9245209874881898,10.129031983715217
S071,14,train,728,1.096889665551557,7.717202040763313
S071,14,valid,61,0.5924716037423015,13.649534927648373
S072,10,future,89,0.6763364755970801,30.962860368885213
S072,10,test,122,0.9591124157568883,15.394861040018714
S072,10,train,611,0.9756205686400801,17.709912910529145
S072,10,valid,62,0.9858500542729038,15.844621201905849
S072,11,future,89,0.5143286488728934,43.038815276936724
S072,11,test,122,0.8852131528770604,17.151995841551624
S072,11,train,618,0.9313518116440738,18.770886109082166
S072,11,valid,62,1.0349026698290498,16.494818915616392
S072,12,future,88,0.46149046494076634,47.70029541319603
S072,12,test,122,0.8857078257713349,17.98903903786802
S072,12,train,618,0.9139651689470208,19.965558392198336
S072,12,valid,62,1.0818457820099694,20.15877899630924
S072,13,future,89,0.45827368932890894,47.58037261168391
S072,13,test,122,0.8828979859179499,18.862496022484475
S072,13,train,621,0.8970344564638245,19.386169913802824
S072,13,valid,62,1.1170240135505842,20.717191589876336
S072,14,future,89,0.4984831311668375,39.47131138254048
S072,14,test,122,0.8817157609111589,15.952359682862472
S072,14,train,623,0.947842052300791,16.431138593400124
S072,14,valid,62,1.0871050549739618,19.84292034967591
S073,10,future,72,0.5191624154617682,20.684676527356142
S073,10,test,122,0.8153087344197494,12.455328347461176
S073,10,train,552,0.9559635383587896,13.952057963950212
S073,10,valid,61,1.044398141702526,16.53831762303299
S073,11,future,70,0.45472016800445814,27.53734584928323
S073,11,test,122,0.7930363215979869,15.156785115752308
S073,11,train,553,0.9799424386033468,15.490210820988345
S073,11,valid,61,1.0244252802167146,15.20899592433626
S073,12,future,70,0.4153341650595594,30.762273055677706
S073,12,test,122,0.8153040763137884,14.616399922523279
S073,12,train,553,1.000596919066525,16.02822526808424
S073,12,valid,61,1.061123590436939,14.135660962918486
S073,13,future,72,0.4092336502735611,28.935696971947188
S073,13,test,122,0.8126075887738787,13.210416046884943
S073,13,train,553,0.9782023829849512,16.002781889096568
S073,13,valid,62,1.047283603947436,14.500107995610884
S073,14,future,72,0.4115086461950532,25.86114122900451
S073,14,test,122,0.8496073291623903,12.476551091649721
S073,14,train,549,1.0217766350291304,14.223956854935427
S073,14,valid,62,1.0078778879959622,14.742577855208319
S074,10,future,87,1.203110032762412,17.50140611643267
S074,10,test,122,1.1744397377566087,11.792721932545831
S074,10,train,176,1.060211894647686,11.181219929784913
S074,10,valid,62,0.9165362611888246,15.818328537226256
S074,11,future,87,0.9913977851854702,17.745632139897385
S074,11,test,122,1.1646082371064483,13.88171531090972
S074,11,train,176,1.078590555257011,12.974074948054223
S074,11,valid,62,0.8967818093964304,20.703433251648608
S074,12,future,87,0.9319202902653971,19.310063231093686
S074,12,test,122,1.132939191572956,13.13045235653848
S074,12,train,177,1.06428987306665,14.36222646590966
S074,12,valid,62,0.8931541648071822,19.91717708449855
S074,13,future,87,0.8331003126739533,19.510530796121976
S074,13,test,122,1.0726166783289557,12.824996141042085
S074,13,train,176,1.0194003184426852,14.157978359826773
S074,13,valid,62,0.9694942294566892,21.365205990864826
S074,14,future,87,0.870338085109665,17.385706208585738
S074,14,test,122,1.1513421019170247,13.418614600334578
S074,14,train,177,1.0748768032385385,14.190847710412863
S074,14,valid,61,0.9265291388489452,21.512709121151747
S075,10,future,86,1.2027424448792317,21.542650801171707
S075,10,test,122,1.2695114801901521,12.907251374605504
S075,10,train,103,1.0056140112006444,11.617548618452101
S075,10,valid,62,0.9786572169626098,14.201300991868306
S075,11,future,87,0.9969230984153463,22.374874924881127
S075,11,test,122,1.1637437166130646,13.334595254916945
S075,11,train,104,1.0148345961960696,11.607331954505378
S075,11,valid,62,0.9553929476807578,17.957672971813217
S075,12,future,87,0.9671121972488274,24.439642070489906
S075,12,test,122,1.243240744093567,15.394845598120297
S075,12,train,103,1.0156591338444063,13.716219255207434
S075,12,valid,62,0.9340524017554327,19.482385109233206
S075,13,future,86,0.9178979156658871,23.416227731709423
S075,13,test,122,1.23912421434844,16.066129029622402
S075,13,train,102,0.9917033986556107,12.424215171160943
S075,13,valid,62,0.9522507133828091,17.8480620816787
S075,14,future,87,0.9402925665801215,20.129135756731138
S075,14,test,122,1.2983279446073255,14.159068196120128
S075,14,train,104,1.0365848009534075,13.50659520131125
S075,14,valid,61,0.9613491514214039,17.777274674796118
S076,10,future,47,1.0810208001683463,19.80051780756293
S076,10,train,58,1.020882316200865,14.763378100411579
S076,10,valid,44,0.9371725217749329,22.221465522402333
S076,11,future,47,0.9148045931360773,21.62982003123834
S076,11,train,58,1.0319377897148676,20.746905605762837
S076,11,valid,45,0.9087177254605122,21.775443007397406
S076,12,future,48,0.903712190443369,24.718645388609957
S076,12,train,58,1.0610506963802417,17.28591112856072
S076,12,valid,46,0.8839256139610243,27.524645449436214
S076,13,future,47,0.9023895976909324,25.62234863357105
S076,13,train,59,1.0277314515079754,21.331094281988747
S076,13,valid,45,0.9375436663907494,24.923391253667287
S076,14,future,47,0.932476931984552,20.416998809744147
S076,14,train,58,1.0160281012980907,17.271624314276217
S076,14,valid,45,0.9347849566891604,25.183818872618236
S077,10,train,476,0.7627214832416646,15.81870928760819
S077,10,valid,3,0.6276166067148731,22.56463349905882
S077,11,train,479,0.7720518650054154,16.879632842367286
S077,11,valid,3,0.6287066032396934,25.33249990301104
S077,12,train,486,0.7696406586477537,17.150684702574974
S077,12,valid,3,0.539590488490665,32.25652688387608
S077,13,train,484,0.7890724759876446,17.06931247526423
S077,13,valid,3,0.5360846280208124,32.704644396767925
S077,14,train,483,0.7878518037273671,16.17280393393438
S077,14,valid,3,0.48181135905529,33.97427827797908
S115,10,future,89,1.047542886286185,24.745741194158825
S115,10,test,108,1.1438704311571821,26.051741756169168
S115,10,train,890,0.9889948459931646,23.50970447886524
S115,10,valid,62,0.9256762527702141,22.011030822725132
S115,11,future,89,1.003406008349519,28.650890972793373
S115,11,test,109,1.016428975029129,28.857464048048776
S115,11,train,888,0.967633063094458,26.60086456126069
S115,11,valid,62,0.9049105444709756,25.50766680164349
S115,12,future,89,1.0092377617680475,29.628721882537164
S115,12,test,109,1.0700497120344445,29.508775221199425
S115,12,train,893,0.9797384776462144,27.938645742363878
S115,12,valid,62,0.8809730142231216,24.995241058190306
S115,13,future,89,0.9643071972097752,29.334098262328645
S115,13,test,111,1.0876817871924471,27.901244130702835
S115,13,train,894,0.9399317319430138,26.455164490549876
S115,13,valid,62,0.9129616549965899,23.596292568011005
S115,14,future,89,1.0249060707691693,25.98298025868434
S115,14,test,112,1.1418620781466986,24.83226031610964
S115,14,train,896,0.9908362856727296,23.68050472888964
S115,14,valid,61,0.9047273537327253,23.052484656491494
S116,10,future,90,1.1029286687618172,23.975879038734107
S116,10,test,122,1.137178341022574,23.835126667249106
S116,10,train,907,0.9707923052327093,22.80635623362496
S116,10,valid,62,0.9366598049760427,20.761799466154677
S116,11,future,90,1.0525936202054722,27.207988895891873
S116,11,test,122,1.0678841700845445,26.083656934917236
S116,11,train,907,0.9344053130454256,25.607977160266536
S116,11,valid,62,0.9524798628975764,23.156201961550014
S116,12,future,88,1.0034671854184496,28.321290350546345
S116,12,test,122,1.048618475081114,26.926777860595013
S116,12,train,910,0.924999601207506,26.636165273547462
S116,12,valid,62,0.9732716359278236,22.838783774432912
S116,13,future,90,0.9991810565368717,28.794618546846284
S116,13,test,122,1.0517619817019317,25.65900225478141
S116,13,train,910,0.9515506117653008,25.721582122686907
S116,13,valid,62,0.9413573139697353,22.848282427665474
S116,14,future,90,1.0502952871595805,25.638793161539773
S116,14,test,122,1.164772015253306,23.05887367483899
S116,14,train,909,0.9725893515280576,22.92784778920198
S116,14,valid,62,0.9424579307788253,20.079173610268573
