site_id,hour,month,residual_norm_median,n_train,level,capacity_bucket
S032,10,1.0,-0.01730233612132305,62,site_hour_month,
S032,10,2.0,-0.019801174397364823,56,site_hour_month,
S032,10,3.0,-0.02859789140057655,62,site_hour_month,
S032,10,4.0,-0.04681722622762642,59,site_hour_month,
S032,10,5.0,-0.06579837951397663,62,site_hour_month,
S032,10,6.0,-0.07798770562419836,60,site_hour_month,
S032,10,7.0,-0.05200617261511216,30,site_hour_month,
S032,10,8.0,-0.05076068416076266,31,site_hour_month,
S032,10,9.0,-0.05432153224851457,30,site_hour_month,
S032,10,10.0,-0.030044951463810324,18,site_hour_month,
S032,10,11.0,-0.014578329283898957,24,site_hour_month,
S032,10,12.0,-0.02655354444050685,49,site_hour_month,
S032,11,1.0,-0.004769438395314192,62,site_hour_month,
S032,11,2.0,-0.01890274954139753,56,site_hour_month,
S032,11,3.0,-0.02258722465169676,62,site_hour_month,
S032,11,4.0,-0.11258628230444265,59,site_hour_month,
S032,11,5.0,-0.06421816693522019,62,site_hour_month,
S032,11,6.0,-0.048757478344191425,60,site_hour_month,
S032,11,7.0,-0.05285304185251605,30,site_hour_month,
S032,11,8.0,-0.07364646748400709,31,site_hour_month,
S032,11,9.0,-0.07119321615459814,30,site_hour_month,
S032,11,10.0,-0.04265412972395098,18,site_hour_month,
S032,11,11.0,0.006210039526387323,24,site_hour_month,
S032,11,12.0,-0.01570343379491351,49,site_hour_month,
S032,12,1.0,0.004642714799860767,62,site_hour_month,
S032,12,2.0,-0.017130808718919848,56,site_hour_month,
S032,12,3.0,-0.06504739761109499,62,site_hour_month,
S032,12,4.0,-0.07888191101670904,59,site_hour_month,
S032,12,5.0,-0.07693488418611033,62,site_hour_month,
S032,12,6.0,-0.09405561868103193,60,site_hour_month,
S032,12,7.0,-0.09083769823988062,30,site_hour_month,
S032,12,8.0,-0.0820234900587176,31,site_hour_month,
S032,12,9.0,-0.07954336063575651,30,site_hour_month,
S032,12,10.0,-0.07993445487911274,18,site_hour_month,
S032,12,11.0,-0.016898942541536656,24,site_hour_month,
S032,12,12.0,-0.02877771406433266,49,site_hour_month,
S032,13,1.0,-0.05360055541788866,62,site_hour_month,
S032,13,2.0,-0.059731527835696685,56,site_hour_month,
S032,13,3.0,-0.08433719009341722,62,site_hour_month,
S032,13,4.0,-0.11070587530306851,59,site_hour_month,
S032,13,5.0,-0.06166303822493173,62,site_hour_month,
S032,13,6.0,-0.06452507729044787,59,site_hour_month,
S032,13,7.0,-0.05310005474402889,30,site_hour_month,
S032,13,8.0,-0.05167721130104789,31,site_hour_month,
S032,13,9.0,-0.03655680019082872,30,site_hour_month,
S032,13,10.0,-0.049155844824013695,18,site_hour_month,
S032,13,11.0,-0.00958722215744702,24,site_hour_month,
S032,13,12.0,-0.020047886528449986,49,site_hour_month,
S032,14,1.0,-0.030320513139227026,62,site_hour_month,
S032,14,2.0,-0.04109942649740948,56,site_hour_month,
S032,14,3.0,-0.06418250557479226,62,site_hour_month,
S032,14,4.0,-0.10575088460743377,59,site_hour_month,
S032,14,5.0,-0.11098147257627362,62,site_hour_month,
S032,14,6.0,-0.08703058921500348,60,site_hour_month,
S032,14,7.0,-0.05154653196984915,30,site_hour_month,
S032,14,8.0,-0.0699597087182636,31,site_hour_month,
S032,14,9.0,-0.06779743514961012,30,site_hour_month,
S032,14,10.0,-0.056962507660141326,18,site_hour_month,
S032,14,11.0,-0.0216475081595843,24,site_hour_month,
S032,14,12.0,-0.03861701514589435,49,site_hour_month,
S033,10,3.0,-0.06772959763098178,19,site_hour_month,
S033,10,4.0,-0.08947998136631434,30,site_hour_month,
S033,10,5.0,-0.08233229940522004,31,site_hour_month,
S033,10,6.0,-0.10395506448116212,30,site_hour_month,
S033,11,3.0,-0.06242814475436928,19,site_hour_month,
S033,11,4.0,-0.06860408390920167,30,site_hour_month,
S033,11,5.0,-0.06643248455715733,31,site_hour_month,
S033,11,6.0,-0.08596973244171363,30,site_hour_month,
S033,12,3.0,-0.01528866357020699,19,site_hour_month,
S033,12,4.0,-0.04233015360023343,30,site_hour_month,
S033,12,5.0,-0.035860377117212044,31,site_hour_month,
S033,12,6.0,-0.01506175735006092,30,site_hour_month,
S033,13,3.0,-0.02974909196471198,19,site_hour_month,
S033,13,4.0,-0.011663822540977288,30,site_hour_month,
S033,13,5.0,-0.012603335897618204,31,site_hour_month,
S033,13,6.0,-0.01156550821573398,30,site_hour_month,
S033,14,3.0,-0.05720481928140708,19,site_hour_month,
S033,14,4.0,-0.0539276496125622,30,site_hour_month,
S033,14,5.0,-0.0016998438947320573,31,site_hour_month,
S033,14,6.0,-0.062302987481554196,30,site_hour_month,
S034,10,6.0,-0.07898457238806236,30,site_hour_month,
S034,11,6.0,-0.053883161720130225,29,site_hour_month,
S034,12,6.0,-0.008895603224740745,30,site_hour_month,
S034,13,6.0,-0.004266000457293152,28,site_hour_month,
S034,14,6.0,-0.02985703440658224,29,site_hour_month,
S035,10,1.0,0.031302584828367105,62,site_hour_month,
S035,10,2.0,0.04204607269580243,45,site_hour_month,
S035,10,3.0,0.05503621147403372,62,site_hour_month,
S035,10,4.0,0.04587629236788217,59,site_hour_month,
S035,10,5.0,0.07135473196961749,61,site_hour_month,
S035,10,6.0,0.05105507062894688,60,site_hour_month,
S035,10,7.0,0.007757502562868942,31,site_hour_month,
S035,10,8.0,0.0504550675432908,31,site_hour_month,
S035,10,9.0,0.06214481642789009,33,site_hour_month,
S035,10,10.0,0.09295583878368512,48,site_hour_month,
S035,10,11.0,0.09133773329016653,33,site_hour_month,
S035,10,12.0,0.04333071161089935,62,site_hour_month,
S035,11,1.0,0.042279586616924124,62,site_hour_month,
S035,11,2.0,0.03923849429944781,45,site_hour_month,
S035,11,3.0,0.056990624479890846,62,site_hour_month,
S035,11,4.0,0.08919674307536653,59,site_hour_month,
S035,11,5.0,0.10623780036606148,61,site_hour_month,
S035,11,6.0,0.04435453574936814,60,site_hour_month,
S035,11,7.0,0.022272690025740977,31,site_hour_month,
S035,11,8.0,0.09691827270426975,31,site_hour_month,
S035,11,9.0,0.07865768473439161,33,site_hour_month,
S035,11,10.0,0.12406790823303185,48,site_hour_month,
S035,11,11.0,0.15259575292487948,33,site_hour_month,
S035,11,12.0,0.05419675262014503,62,site_hour_month,
S035,12,1.0,0.038928262545124576,62,site_hour_month,
S035,12,2.0,0.018199307679987356,47,site_hour_month,
S035,12,3.0,0.034519870775980455,62,site_hour_month,
S035,12,4.0,0.08053805013664232,59,site_hour_month,
S035,12,5.0,0.06700615213251944,61,site_hour_month,
S035,12,6.0,0.021779313331992577,60,site_hour_month,
S035,12,7.0,0.0737955472255009,31,site_hour_month,
S035,12,8.0,0.09078454812035223,31,site_hour_month,
S035,12,9.0,0.09907987959392285,33,site_hour_month,
S035,12,10.0,0.11454985812635513,48,site_hour_month,
S035,12,11.0,0.11430857305056741,34,site_hour_month,
S035,12,12.0,0.05417956605395004,62,site_hour_month,
S035,13,1.0,0.030425092476439694,62,site_hour_month,
S035,13,2.0,0.04173352051525444,48,site_hour_month,
S035,13,3.0,0.041168637448649625,62,site_hour_month,
S035,13,4.0,0.053745602722971034,59,site_hour_month,
S035,13,5.0,0.06750364039263751,61,site_hour_month,
S035,13,6.0,0.06075487058426163,60,site_hour_month,
S035,13,7.0,-0.01437037039691337,31,site_hour_month,
S035,13,8.0,0.01447754086056243,31,site_hour_month,
S035,13,9.0,0.08183487163537616,33,site_hour_month,
S035,13,10.0,0.09798491287015675,48,site_hour_month,
S035,13,11.0,0.10182514859370292,34,site_hour_month,
S035,13,12.0,0.04259616717411477,62,site_hour_month,
S035,14,1.0,0.00827965390930616,62,site_hour_month,
S035,14,2.0,0.04313898817548937,48,site_hour_month,
S035,14,3.0,0.02841236962276826,62,site_hour_month,
S035,14,4.0,0.04625187873674056,59,site_hour_month,
S035,14,5.0,0.06447285321040527,61,site_hour_month,
S035,14,6.0,0.03973552532811568,60,site_hour_month,
S035,14,7.0,0.01037387688993226,31,site_hour_month,
S035,14,8.0,0.0988358381454371,31,site_hour_month,
S035,14,9.0,0.027185097873089144,33,site_hour_month,
S035,14,10.0,0.0587871916752166,48,site_hour_month,
S035,14,11.0,0.08631512162062766,34,site_hour_month,
S035,14,12.0,0.0054044678129146085,62,site_hour_month,
S038,10,5.0,0.026383417137677643,23,site_hour_month,
S038,10,6.0,-0.0826916750815177,30,site_hour_month,
S038,11,5.0,0.05674998236984789,23,site_hour_month,
S038,11,6.0,-0.06976092233102907,30,site_hour_month,
S038,12,5.0,0.027873492632517344,24,site_hour_month,
S038,12,6.0,-0.03446250184303569,30,site_hour_month,
S038,13,5.0,0.06506605014658703,24,site_hour_month,
S038,13,6.0,-0.04415507015305362,30,site_hour_month,
S038,14,5.0,0.02594798225558581,24,site_hour_month,
S038,14,6.0,-0.02429377580508464,30,site_hour_month,
S039,10,5.0,0.08784014672279417,31,site_hour_month,
S039,10,6.0,-0.006306811258377674,30,site_hour_month,
S039,11,5.0,0.03694220392269882,31,site_hour_month,
S039,11,6.0,0.018549611123791884,30,site_hour_month,
S039,12,5.0,0.07120423766361011,31,site_hour_month,
S039,12,6.0,0.05413556492216993,30,site_hour_month,
S039,13,5.0,0.07288214721055834,31,site_hour_month,
S039,13,6.0,0.07513404858237163,30,site_hour_month,
S039,14,5.0,0.045113910840288866,31,site_hour_month,
S039,14,6.0,-0.046411979948887086,30,site_hour_month,
S040,10,4.0,-0.0332663109831874,18,site_hour_month,
S040,10,5.0,0.07742162231889124,19,site_hour_month,
S040,10,6.0,-0.04938415546114454,30,site_hour_month,
S040,11,4.0,-0.017697728873346356,18,site_hour_month,
S040,11,5.0,0.09101886600813193,19,site_hour_month,
S040,11,6.0,-0.015399734379648984,30,site_hour_month,
S040,12,4.0,0.012674044709688739,18,site_hour_month,
S040,12,5.0,0.1255195680574475,19,site_hour_month,
S040,12,6.0,0.0023777421376129735,30,site_hour_month,
S040,13,4.0,-0.002858034064411982,18,site_hour_month,
S040,13,5.0,0.12616705366659547,19,site_hour_month,
S040,13,6.0,-0.002998664773439234,30,site_hour_month,
S040,14,4.0,-0.026809060373708987,18,site_hour_month,
S040,14,5.0,0.10232804486834804,19,site_hour_month,
S040,14,6.0,-0.015479364406963528,30,site_hour_month,
S041,10,1.0,0.0659372781899242,46,site_hour_month,
S041,10,2.0,0.002881192860378697,57,site_hour_month,
S041,10,3.0,-0.033420345419904865,62,site_hour_month,
S041,10,4.0,-0.02643598361293873,60,site_hour_month,
S041,10,5.0,-0.033601009590566694,62,site_hour_month,
S041,10,6.0,-0.0653416907895641,59,site_hour_month,
S041,10,7.0,0.02149988433483628,30,site_hour_month,
S041,10,8.0,-0.015893699247674767,31,site_hour_month,
S041,10,9.0,0.021548703546349583,30,site_hour_month,
S041,10,10.0,0.0049434620974120325,31,site_hour_month,
S041,10,11.0,0.04888572441408347,30,site_hour_month,
S041,10,12.0,-0.0062006239334955185,31,site_hour_month,
S041,11,1.0,0.0727852767248984,47,site_hour_month,
S041,11,2.0,-0.0005899608092997286,57,site_hour_month,
S041,11,3.0,-0.020523751058690157,62,site_hour_month,
S041,11,4.0,-0.019222700969658075,60,site_hour_month,
S041,11,5.0,-0.002390916503191514,62,site_hour_month,
S041,11,6.0,0.008049279423124006,60,site_hour_month,
S041,11,7.0,-0.0351007068572545,30,site_hour_month,
S041,11,8.0,0.03954991141738725,31,site_hour_month,
S041,11,9.0,0.04522617724872792,30,site_hour_month,
S041,11,10.0,0.013489771370731192,31,site_hour_month,
S041,11,11.0,0.02338438731655295,30,site_hour_month,
S041,11,12.0,0.042342584257379405,31,site_hour_month,
S041,12,1.0,0.05069769427123732,47,site_hour_month,
S041,12,2.0,0.0153145869500841,57,site_hour_month,
S041,12,3.0,-0.004074105463004967,62,site_hour_month,
S041,12,4.0,0.018343923675651175,59,site_hour_month,
S041,12,5.0,0.022400847545985925,62,site_hour_month,
S041,12,6.0,0.013764093871305675,60,site_hour_month,
S041,12,7.0,-0.07504824957412373,30,site_hour_month,
S041,12,8.0,0.055120713540231965,31,site_hour_month,
S041,12,9.0,0.07977682044532211,30,site_hour_month,
S041,12,10.0,0.02238609238783374,31,site_hour_month,
S041,12,11.0,0.05055622016880034,30,site_hour_month,
S041,12,12.0,0.015392049076392173,31,site_hour_month,
S041,13,1.0,0.05173688281606369,47,site_hour_month,
S041,13,2.0,0.01671636358481665,57,site_hour_month,
S041,13,3.0,-0.013173084240338754,62,site_hour_month,
S041,13,4.0,0.0067599503037720065,58,site_hour_month,
S041,13,5.0,0.026648064605019842,62,site_hour_month,
S041,13,6.0,0.019844900786995724,60,site_hour_month,
S041,13,7.0,-0.025439365962395287,30,site_hour_month,
S041,13,8.0,0.06970213870211935,31,site_hour_month,
S041,13,9.0,0.05195875897174487,30,site_hour_month,
S041,13,10.0,0.0751260403553204,31,site_hour_month,
S041,13,11.0,0.03783918449029664,30,site_hour_month,
S041,13,12.0,0.005752624272846174,30,site_hour_month,
S041,14,1.0,0.053454758676009136,47,site_hour_month,
S041,14,2.0,-0.005108330168163648,57,site_hour_month,
S041,14,3.0,-0.0023372566989416314,62,site_hour_month,
S041,14,4.0,0.040452758207154445,59,site_hour_month,
S041,14,5.0,0.0226207224763669,62,site_hour_month,
S041,14,6.0,0.047698059410653595,60,site_hour_month,
S041,14,7.0,-0.07690624107128305,29,site_hour_month,
S041,14,8.0,0.05167778064294268,31,site_hour_month,
S041,14,9.0,0.02247553261907554,30,site_hour_month,
S041,14,10.0,0.03899037872755584,31,site_hour_month,
S041,14,11.0,0.05620553288784398,30,site_hour_month,
S041,14,12.0,0.007670722412198168,31,site_hour_month,
S042,10,1.0,-0.006215468531941801,31,site_hour_month,
S042,10,2.0,0.007329149999241267,28,site_hour_month,
S042,10,3.0,0.010067930674256766,31,site_hour_month,
S042,10,4.0,-0.05577341851767294,30,site_hour_month,
S042,10,5.0,-0.04533394860694029,31,site_hour_month,
S042,10,6.0,-0.050262657647915376,30,site_hour_month,
S042,10,12.0,0.009407566023039101,29,site_hour_month,
S042,11,1.0,0.006233981562329523,31,site_hour_month,
S042,11,2.0,0.021146666622484885,28,site_hour_month,
S042,11,3.0,0.025260651957276777,31,site_hour_month,
S042,11,4.0,-0.007393186663393187,30,site_hour_month,
S042,11,5.0,-0.01898181908885292,31,site_hour_month,
S042,11,6.0,-0.037061020379226685,30,site_hour_month,
S042,11,12.0,0.02378283190962622,29,site_hour_month,
S042,12,1.0,-0.007547514066102768,31,site_hour_month,
S042,12,2.0,-0.004752000146701671,28,site_hour_month,
S042,12,3.0,0.040989250537296525,31,site_hour_month,
S042,12,4.0,-0.01662210291460335,30,site_hour_month,
S042,12,5.0,-0.0004951125234386975,31,site_hour_month,
S042,12,6.0,-0.03602834344594698,30,site_hour_month,
S042,12,12.0,0.00465320919605367,29,site_hour_month,
S042,13,1.0,-0.02970670379261619,31,site_hour_month,
S042,13,2.0,-0.012657936886326243,28,site_hour_month,
S042,13,3.0,0.017130510937444877,31,site_hour_month,
S042,13,4.0,-0.028584373408678858,30,site_hour_month,
S042,13,5.0,0.013547972073195077,31,site_hour_month,
S042,13,6.0,0.00806186903670703,29,site_hour_month,
S042,13,12.0,-0.00544725718580463,29,site_hour_month,
S042,14,1.0,-0.024779851015488907,31,site_hour_month,
S042,14,2.0,-0.004559155758347436,28,site_hour_month,
S042,14,3.0,-0.01012299898893822,30,site_hour_month,
S042,14,4.0,-0.012547818207378806,30,site_hour_month,
S042,14,5.0,-0.0075860952528590585,31,site_hour_month,
S042,14,6.0,-0.04572229411213944,30,site_hour_month,
S042,14,12.0,-0.025503921924971498,29,site_hour_month,
S044,10,3.0,0.047485341414886244,24,site_hour_month,
S044,10,4.0,0.2636656065944006,13,site_hour_month,
S044,11,3.0,0.057659194647308246,24,site_hour_month,
S044,11,4.0,0.3262269321013649,14,site_hour_month,
S044,12,3.0,0.063098569426178,25,site_hour_month,
S044,12,4.0,0.3104859725074051,14,site_hour_month,
S044,13,3.0,0.03930573992431161,25,site_hour_month,
S044,13,4.0,0.2958322105749447,13,site_hour_month,
S044,14,3.0,0.045604175559369776,25,site_hour_month,
S044,14,4.0,0.22352906463591776,13,site_hour_month,
S046,10,1.0,0.04950463753775292,31,site_hour_month,
S046,10,2.0,0.06640708866258058,28,site_hour_month,
S046,10,3.0,0.018235949655283915,31,site_hour_month,
S046,10,4.0,0.033613692658134194,27,site_hour_month,
S046,10,5.0,0.013098532011967985,30,site_hour_month,
S046,10,6.0,0.012657906635165762,30,site_hour_month,
S046,10,12.0,0.05549621827777894,15,site_hour_month,
S046,11,1.0,0.04128221893039468,31,site_hour_month,
S046,11,2.0,0.0312876530544839,28,site_hour_month,
S046,11,3.0,-0.036680681428205804,31,site_hour_month,
S046,11,4.0,-0.017845169578754667,27,site_hour_month,
S046,11,5.0,-0.044104847685763546,31,site_hour_month,
S046,11,6.0,-0.02913386614731414,30,site_hour_month,
S046,11,12.0,0.03326755150684528,15,site_hour_month,
S046,12,1.0,0.0053233089018785915,31,site_hour_month,
S046,12,2.0,0.029714893716766347,28,site_hour_month,
S046,12,3.0,-0.01092033635438368,31,site_hour_month,
S046,12,4.0,-0.002450730640614923,27,site_hour_month,
S046,12,5.0,-0.04320249619975581,31,site_hour_month,
S046,12,6.0,-0.014215478107022061,30,site_hour_month,
S046,12,12.0,0.028552598746359775,15,site_hour_month,
S046,13,1.0,-0.005649906705811832,31,site_hour_month,
S046,13,2.0,0.043419554738073976,28,site_hour_month,
S046,13,3.0,-0.1631335554281547,31,site_hour_month,
S046,13,4.0,-0.00021783701058662158,27,site_hour_month,
S046,13,5.0,0.0417625550494814,31,site_hour_month,
S046,13,6.0,0.010222359738729281,30,site_hour_month,
S046,13,12.0,0.02667572963117018,15,site_hour_month,
S046,14,1.0,-0.02982457971822014,31,site_hour_month,
S046,14,2.0,0.04385370195312099,28,site_hour_month,
S046,14,3.0,-0.14270522334970875,31,site_hour_month,
S046,14,4.0,-0.024383533097924764,27,site_hour_month,
S046,14,5.0,-0.013557759200072602,31,site_hour_month,
S046,14,6.0,-0.0007892334058152966,30,site_hour_month,
S046,14,12.0,-0.04732787383235812,15,site_hour_month,
S047,10,1.0,0.02133693303284273,62,site_hour_month,
S047,10,2.0,0.028145776053907178,51,site_hour_month,
S047,10,3.0,0.027850073671685238,62,site_hour_month,
S047,10,4.0,0.04385299449827911,60,site_hour_month,
S047,10,5.0,0.041220780028167064,74,site_hour_month,
S047,10,6.0,0.028364056290928117,90,site_hour_month,
S047,10,7.0,0.028673368373189463,60,site_hour_month,
S047,10,8.0,0.023779039742845634,62,site_hour_month,
S047,10,9.0,0.04239693251909131,60,site_hour_month,
S047,10,10.0,0.026947989313006345,62,site_hour_month,
S047,10,11.0,0.03367687028068572,60,site_hour_month,
S047,10,12.0,0.025213111251886702,61,site_hour_month,
S047,11,1.0,0.03624338474121543,62,site_hour_month,
S047,11,2.0,0.05338617778923379,54,site_hour_month,
S047,11,3.0,0.0692138678961519,62,site_hour_month,
S047,11,4.0,0.0721384189611606,60,site_hour_month,
S047,11,5.0,0.08919896323600884,74,site_hour_month,
S047,11,6.0,0.03546056840316768,90,site_hour_month,
S047,11,7.0,0.014164474827729895,61,site_hour_month,
S047,11,8.0,0.028091494311135723,61,site_hour_month,
S047,11,9.0,0.06473597301841476,60,site_hour_month,
S047,11,10.0,0.05376944377928551,62,site_hour_month,
S047,11,11.0,0.06672352493257322,60,site_hour_month,
S047,11,12.0,0.0370866952329018,62,site_hour_month,
S047,12,1.0,0.03454772782271527,62,site_hour_month,
S047,12,2.0,0.040769551420194984,54,site_hour_month,
S047,12,3.0,0.06492595725945521,62,site_hour_month,
S047,12,4.0,0.07919299880303396,60,site_hour_month,
S047,12,5.0,0.06036628993260708,74,site_hour_month,
S047,12,6.0,0.017458681763584234,90,site_hour_month,
S047,12,7.0,0.06717196754010113,61,site_hour_month,
S047,12,8.0,0.06802094900424029,62,site_hour_month,
S047,12,9.0,0.04877931922686351,60,site_hour_month,
S047,12,10.0,0.06116927860918639,62,site_hour_month,
S047,12,11.0,0.04850878241266059,60,site_hour_month,
S047,12,12.0,0.03519085309111739,62,site_hour_month,
S047,13,1.0,0.02708600844382322,62,site_hour_month,
S047,13,2.0,0.044282070154760454,53,site_hour_month,
S047,13,3.0,0.04404906312069801,62,site_hour_month,
S047,13,4.0,0.06444493541419563,60,site_hour_month,
S047,13,5.0,0.050474888808219695,74,site_hour_month,
S047,13,6.0,0.04743967947478149,90,site_hour_month,
S047,13,7.0,0.05162160613512791,61,site_hour_month,
S047,13,8.0,-0.01846546732442463,62,site_hour_month,
S047,13,9.0,0.03715779214342628,60,site_hour_month,
S047,13,10.0,0.03432493100287405,62,site_hour_month,
S047,13,11.0,0.04671716386324999,60,site_hour_month,
S047,13,12.0,0.025534607531979097,62,site_hour_month,
S047,14,1.0,0.009355762320592311,62,site_hour_month,
S047,14,2.0,0.02773497167010942,53,site_hour_month,
S047,14,3.0,0.0009676355167364632,62,site_hour_month,
S047,14,4.0,0.03339950554418297,60,site_hour_month,
S047,14,5.0,0.04839137812140594,74,site_hour_month,
S047,14,6.0,0.03445586003087353,90,site_hour_month,
S047,14,7.0,0.05379152839943895,62,site_hour_month,
S047,14,8.0,0.030535903620778626,62,site_hour_month,
S047,14,9.0,0.008980587494101383,60,site_hour_month,
S047,14,10.0,0.0006989732512527094,62,site_hour_month,
S047,14,11.0,0.012448291401397199,60,site_hour_month,
S047,14,12.0,-0.0019140710225997357,62,site_hour_month,
S048,10,6.0,0.02246237698558594,29,site_hour_month,
S048,11,6.0,0.044308696526937585,29,site_hour_month,
S048,12,6.0,0.06158396530700008,27,site_hour_month,
S048,13,6.0,0.05345770212825711,28,site_hour_month,
S048,14,6.0,0.029312487813237503,28,site_hour_month,
S049,10,1.0,0.021126262101305516,89,site_hour_month,
S049,10,2.0,0.006582743370245144,84,site_hour_month,
S049,10,3.0,-0.0012104549271606544,93,site_hour_month,
S049,10,4.0,0.002562339948509063,90,site_hour_month,
S049,10,5.0,0.018438371205378702,93,site_hour_month,
S049,10,6.0,0.011995796742874005,90,site_hour_month,
S049,10,7.0,0.030169529579889776,59,site_hour_month,
S049,10,8.0,0.0186980869355974,62,site_hour_month,
S049,10,9.0,0.02760251252929217,55,site_hour_month,
S049,10,10.0,0.00639598358639939,62,site_hour_month,
S049,10,11.0,0.009147930754883635,60,site_hour_month,
S049,10,12.0,-0.013989618905930954,62,site_hour_month,
S049,11,1.0,0.01618325068195311,89,site_hour_month,
S049,11,2.0,0.027426556320844002,84,site_hour_month,
S049,11,3.0,0.009583744553214707,93,site_hour_month,
S049,11,4.0,0.016653673431763966,90,site_hour_month,
S049,11,5.0,0.030220911185199994,93,site_hour_month,
S049,11,6.0,0.0005698845672799953,90,site_hour_month,
S049,11,7.0,0.029735985924823294,60,site_hour_month,
S049,11,8.0,0.015562669907549807,62,site_hour_month,
S049,11,9.0,0.029063119421133835,55,site_hour_month,
S049,11,10.0,0.01458585657531436,62,site_hour_month,
S049,11,11.0,0.00956646507182233,60,site_hour_month,
S049,11,12.0,-0.017303136250085213,62,site_hour_month,
S049,12,1.0,0.019912102760892458,89,site_hour_month,
S049,12,2.0,0.014831456089256595,85,site_hour_month,
S049,12,3.0,0.019485685449465117,93,site_hour_month,
S049,12,4.0,0.008273372477526362,90,site_hour_month,
S049,12,5.0,-0.0015713703120683762,93,site_hour_month,
S049,12,6.0,0.030492375424677913,90,site_hour_month,
S049,12,7.0,3.5337858587956978e-06,59,site_hour_month,
S049,12,8.0,0.020402601257350144,61,site_hour_month,
S049,12,9.0,0.04070165005888438,55,site_hour_month,
S049,12,10.0,0.014042509406903568,62,site_hour_month,
S049,12,11.0,0.009978823400030278,60,site_hour_month,
S049,12,12.0,-0.02366096942954401,62,site_hour_month,
S049,13,1.0,0.016544671675435513,89,site_hour_month,
S049,13,2.0,0.00223644880509216,85,site_hour_month,
S049,13,3.0,0.009702655903977772,93,site_hour_month,
S049,13,4.0,0.018944667025298574,90,site_hour_month,
S049,13,5.0,0.010325313827332613,93,site_hour_month,
S049,13,6.0,0.0279406403580709,89,site_hour_month,
S049,13,7.0,0.042471857402189034,60,site_hour_month,
S049,13,8.0,0.03117898152077614,62,site_hour_month,
S049,13,9.0,0.03595385784201076,56,site_hour_month,
S049,13,10.0,0.01550651438845641,62,site_hour_month,
S049,13,11.0,0.012880529788485563,59,site_hour_month,
S049,13,12.0,-0.0031963692373866534,62,site_hour_month,
S049,14,1.0,0.015774131392277693,89,site_hour_month,
S049,14,2.0,-0.007621896361293493,84,site_hour_month,
S049,14,3.0,-0.006206049144193328,93,site_hour_month,
S049,14,4.0,-0.0022597634837499755,90,site_hour_month,
S049,14,5.0,-0.015327698514309325,93,site_hour_month,
S049,14,6.0,0.006159814006913689,90,site_hour_month,
S049,14,7.0,-0.003828345454799714,60,site_hour_month,
S049,14,8.0,0.03150870887944099,62,site_hour_month,
S049,14,9.0,0.0034915143895110088,56,site_hour_month,
S049,14,10.0,-0.013940357478684945,62,site_hour_month,
S049,14,11.0,0.006328594750209664,60,site_hour_month,
S049,14,12.0,-0.010453317372228255,62,site_hour_month,
S050,10,5.0,0.06867610752750226,31,site_hour_month,
S050,10,6.0,0.017198526371420844,30,site_hour_month,
S050,11,5.0,0.042605308610113246,31,site_hour_month,
S050,11,6.0,0.024972659153445806,30,site_hour_month,
S050,12,5.0,0.04485746657172063,31,site_hour_month,
S050,12,6.0,0.05695199957725347,30,site_hour_month,
S050,13,5.0,0.05731531661440912,31,site_hour_month,
S050,13,6.0,0.06124359118002701,30,site_hour_month,
S050,14,5.0,0.05423098561780001,31,site_hour_month,
S050,14,6.0,0.01400241977214312,30,site_hour_month,
S051,10,5.0,0.05997828962617221,31,site_hour_month,
S051,10,6.0,0.057875006601517946,30,site_hour_month,
S051,11,5.0,0.08741700969577641,31,site_hour_month,
S051,11,6.0,0.03835698375078718,30,site_hour_month,
S051,12,5.0,0.08694822754888817,31,site_hour_month,
S051,12,6.0,0.05523335541884708,30,site_hour_month,
S051,13,5.0,0.06912317820320953,31,site_hour_month,
S051,13,6.0,-0.020778216086543056,30,site_hour_month,
S051,14,5.0,0.05748758063252228,31,site_hour_month,
S051,14,6.0,0.033269030759944376,30,site_hour_month,
S052,10,1.0,-0.013498094366221179,31,site_hour_month,
S052,10,2.0,-0.017875820085352094,28,site_hour_month,
S052,10,3.0,-0.05353951494342244,31,site_hour_month,
S052,10,4.0,-0.05717315065215993,30,site_hour_month,
S052,10,5.0,-0.03306755291155572,31,site_hour_month,
S052,10,6.0,0.048242371300855215,25,site_hour_month,
S052,10,9.0,-0.036746949574573126,30,site_hour_month,
S052,10,10.0,-0.04644390680270158,31,site_hour_month,
S052,10,11.0,-0.021509548295990923,30,site_hour_month,
S052,10,12.0,-0.003424182108507813,31,site_hour_month,
S052,11,1.0,-0.0023508258733665366,31,site_hour_month,
S052,11,2.0,-0.0033768714395620318,28,site_hour_month,
S052,11,3.0,-0.03043303140912252,31,site_hour_month,
S052,11,4.0,-0.02419342156388729,30,site_hour_month,
S052,11,5.0,-0.010603418582072331,31,site_hour_month,
S052,11,6.0,0.07235693979871746,25,site_hour_month,
S052,11,9.0,-0.031732311039836064,30,site_hour_month,
S052,11,10.0,-0.03570556226841996,31,site_hour_month,
S052,11,11.0,0.00205610704159365,30,site_hour_month,
S052,11,12.0,0.006887730840815144,31,site_hour_month,
S052,12,1.0,0.0010658301286306222,31,site_hour_month,
S052,12,2.0,-0.023393221386738206,28,site_hour_month,
S052,12,3.0,-0.03275066295271023,31,site_hour_month,
S052,12,4.0,-0.016757281338562163,30,site_hour_month,
S052,12,5.0,-0.0024378033846862053,31,site_hour_month,
S052,12,6.0,0.02106242530955764,26,site_hour_month,
