time,date,hour,site_rows,site_count,actual_city_mw,pred_city_mw,pred_nan_sites,pred_zero_sites,actual_positive_sites,capacity_sum_mw,pred_city_is_zero,actual_city_positive,suspicious_city_zero,zero_site_ratio_pct,actual_mw,pred_mw,actual_diff,pred_diff
2023-01-26 07:00:00,2023-01-26,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727,1.55,1.1280000000000001,0.0,0.6264817473086639
2023-01-26 18:00:00,2023-01-26,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6964316667313848
2023-01-26 19:00:00,2023-01-26,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6405311606211317
2023-01-27 06:00:00,2023-01-27,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.8673403256570729
2023-01-27 07:00:00,2023-01-27,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727,1.55,1.1467,0.0,0.607781747308664
2023-01-27 18:00:00,2023-01-27,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6964316667313848
2023-01-27 19:00:00,2023-01-27,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6405311606211317
2023-01-28 06:00:00,2023-01-28,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.8673403256570729
2023-01-28 07:00:00,2023-01-28,7,22,22,1.56,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727,1.56,1.219,0.0,0.5354817473086639
2023-01-28 18:00:00,2023-01-28,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6964316667313848
2023-01-28 19:00:00,2023-01-28,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6405311606211317
2023-01-29 06:00:00,2023-01-29,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.8673403256570729
2023-01-29 07:00:00,2023-01-29,7,22,22,1.57,1.754481747308664,0,5,2,152.01878,False,True,False,22.727272727272727,1.57,1.5912000000000002,0.0,0.16328174730866385
2023-01-29 18:00:00,2023-01-29,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6964316667313848
2023-01-29 19:00:00,2023-01-29,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6405311606211317
2023-01-30 06:00:00,2023-01-30,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.8673403256570729
2023-01-30 07:00:00,2023-01-30,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727,1.55,1.6594,0.0,0.09508174730866403
2023-01-30 18:00:00,2023-01-30,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6964316667313848
2023-01-30 19:00:00,2023-01-30,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6405311606211317
2023-01-31 06:00:00,2023-01-31,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.8673403256570729
2023-01-31 07:00:00,2023-01-31,7,22,22,1.57,1.754481747308664,0,5,2,152.01878,False,True,False,22.727272727272727,1.57,1.499,0.0,0.2554817473086639
2023-01-31 18:00:00,2023-01-31,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6964316667313848
2023-01-31 19:00:00,2023-01-31,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6405311606211317
2023-02-01 06:00:00,2023-02-01,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.8673403256570729
2023-02-01 07:00:00,2023-02-01,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727,1.55,1.7076,0.0,0.04688174730866401
2023-02-01 18:00:00,2023-02-01,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6964316667313848
2023-02-01 19:00:00,2023-02-01,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727,0.0,0.0,0.0,1.6405311606211317
