site_id,site_name,county,install_group,capacity_bucket,capacity_mw,full_history_rows,full_history_positive_rows,full_history_zero_ratio_pct,tv_rows_6_19,tv_positive_rows_6_19,tv_zero_ratio_pct,tv_cf_mean,tv_cf_p95,test_rows_6_19,test_positive_rows_6_19,test_zero_ratio_6_19_pct,test_actual_sum_mwh,test_pred_sum_mwh,test_cf_mean,test_cf_p95,cf_mean_shift,cf_p95_shift,test_pred_actual_ratio,test_nrmse_pct,site_status,exclude_from_ranking,exclude_reason
S061,嘉伏黎明光伏,连云区,rooftop,small,3.784,6033.0,2900.0,51.931045914138906,1811.0,1623.0,10.381004969630037,0.29800561053370117,0.766384778012685,1708.0,1277.0,25.234192037470727,1058.55,1222.1531397404774,0.16378434280168938,0.5417547568710359,-0.1342212677320118,-0.2246300211416491,1.154554002872304,9.343159943224148,测试期分布漂移,是,cf_mean漂移0.134>=0.1或cf_p95漂移0.225>=0.2
S062,韩华大浦光伏电站,连云区,rooftop,small,4.45368,26304.0,11398.0,56.66818734793188,13636.0,10179.0,25.352009386916986,0.180737217735936,0.5411255411255411,1708.0,1219.0,28.629976580796253,895.47,810.4915816739415,0.11771834965349497,0.3831662804691847,-0.06301886808244105,-0.1579592606563564,0.9051018813292924,6.18156900862879,正常评价,否,
S063,铭信润海光伏,东海县,rooftop,small,3.66,5892.0,2524.0,57.162253903598106,1730.0,1441.0,16.705202312138727,0.3271170915063647,0.7978142076502732,1708.0,1083.0,36.59250585480094,1259.89,1157.925513727243,0.20154112437772742,0.6721311475409836,-0.12557596712863728,-0.12568306010928965,0.9190687391178936,10.654819854972125,测试期分布漂移,是,cf_mean漂移0.126>=0.1或cf_p95漂移0.126>=0.2
S064,昱瑞青口光伏,赣榆区,rooftop,small,3.288,26304.0,11817.0,55.075273722627735,13636.0,10682.0,21.66324435318275,0.2182956022379575,0.6234793187347931,1708.0,1135.0,33.548009367681495,735.4300000000001,835.9037874069197,0.13095487387248786,0.4257907542579075,-0.08734072836546963,-0.1976885644768856,1.1366191036630537,6.783748945989703,正常评价,否,
S065,中盛石榴光伏,东海县,rooftop,small,1.9239,26304.0,13147.0,50.01900851581509,13636.0,11734.0,13.94837195658551,0.29137998282584276,0.8108529549352878,1708.0,1413.0,17.271662763466043,687.69,734.2430591369232,0.2092774081920104,0.6913041218358543,-0.08210257463383236,-0.11954883309943343,1.067694832172815,9.612702997997753,正常评价,否,
S066,科来恩润石光伏,赣榆区,rooftop,medium,5.45,12744.0,5987.0,53.02102950408035,5726.0,4706.0,17.813482361159622,0.2534561488398325,0.6788990825688074,1708.0,1281.0,25.0,1567.98,1692.2053674725635,0.16844423436392153,0.5339449541284403,-0.08501191447591094,-0.14495412844036704,1.0792263724489874,9.340335097326582,正常评价,否,
S067,番禹珠江光伏,连云区,rooftop,medium,18.003,,,,,,,,,,,,,,,,,,,,正常评价,否,
S068,富云下车光伏,灌云县,ground,small,1.223,26304.0,11910.0,54.721715328467155,13636.0,10680.0,21.67791141097096,0.22468901160340565,0.6459525756336877,1708.0,1230.0,27.985948477751755,294.45,305.34597169235474,0.1409604362903828,0.4660670482420277,-0.08372857531302286,-0.17988552739165997,1.0370044886817957,7.281387080391701,正常评价,否,
S069,沐恒东海科创园光伏,东海县,rooftop,small,3.0,5892.0,0.0,100.0,1730.0,0.0,100.0,0.0,0.0,1708.0,0.0,100.0,0.0,844.8945448360549,0.0,0.0,0.0,0.0,,23.099911694563865,测试期无有效发电,是,test正功率样本0.0<100或总电量不足
S070,旭日虎山光伏,连云区,rooftop,small,2.1,26304.0,12158.0,53.77889294403892,13636.0,10946.0,19.727192725139336,0.20975533950746622,0.6142857142857143,1708.0,1212.0,29.039812646370024,421.21,471.37770689496597,0.11743336678933869,0.3935714285714279,-0.09232197271812753,-0.22071428571428642,1.1191037888344673,6.956055739887371,测试期分布漂移,是,cf_mean漂移0.092>=0.1或cf_p95漂移0.221>=0.2
S071,协鑫南岗光伏,灌云县,ground,large,20.0,26304.0,10464.0,60.21897810218978,13636.0,8969.0,34.22557934878264,0.10810659284247581,0.361,1708.0,1495.0,12.47072599531616,5946.53,3629.40631564073,0.17407874707259946,0.2806249999999996,0.06597215423012365,-0.08037500000000036,0.6103402010316488,13.955706104781223,系统性偏差,是,"pred/actual=0.610超出[0.8,1.2]"
S072,交控大浦光伏,连云区,ground,small,3.125,19848.0,9220.0,53.54695687222893,9870.0,7938.0,19.574468085106382,0.31761215805471127,0.9024,1708.0,1282.0,24.94145199063232,1329.44,1200.597677049503,0.24907540983606558,0.7936,-0.0685367482186457,-0.10880000000000001,0.9030852667660842,11.79976263944819,正常评价,否,
S073,华能裕灌光伏,灌南县,rooftop,medium,15.0,17941.0,8538.0,52.410679449306066,8759.0,7195.0,17.855919625528028,0.19114556456216464,0.5953333333333333,1708.0,1333.0,21.95550351288056,4591.92,3780.4953322029223,0.179231850117096,0.5617666666666665,-0.01191371444506864,-0.033566666666666745,0.8232929433010423,9.108646976280792,正常评价,否,
S074,华能中林二期光伏,灌云县,rooftop,small,4.0,8721.0,4246.0,51.31292282995069,3379.0,2965.0,12.252145605208643,0.3297551050606688,0.835,1708.0,1281.0,25.0,1181.51,1310.0396741436393,0.17293764637002343,0.55,-0.15681745869064537,-0.2849999999999999,1.1087842457056134,8.712033277684242,测试期分布漂移,是,cf_mean漂移0.157>=0.1或cf_p95漂移0.285>=0.2
S075,旭樱新田光伏,海州区,rooftop,small,2.63,6986.0,3359.0,51.91812195820212,2364.0,2078.0,12.098138747884942,0.3135273719223074,0.7452471482889734,1708.0,1281.0,25.0,689.61,847.0246471564872,0.1535182233461857,0.5106463878326987,-0.1600091485761217,-0.23460076045627476,1.228266189812339,9.550239211682383,测试期分布漂移,是,cf_mean漂移0.160>=0.1或cf_p95漂移0.235>=0.2
S076,太阳光东海光伏,东海县,rooftop,medium,5.0,5894.0,1317.0,77.65524261961316,1732.0,1317.0,23.960739030023095,0.3097240184757506,0.8948999999999997,1708.0,0.0,100.0,0.0,1581.9435663036627,0.0,0.0,-0.3097240184757506,-0.8948999999999997,,25.562252139813385,测试期无有效发电,是,test正功率样本0.0<100或总电量不足
S077,富云图河光伏,灌云县,ground,small,0.901,26304.0,5483.0,79.15526155717761,13636.0,5483.0,59.79026107362863,0.11911409017522005,0.5771365149833518,1708.0,0.0,100.0,0.0,47.514850278245746,0.0,0.0,-0.11911409017522005,-0.5771365149833518,,5.257968837724184,测试期无有效发电,是,test正功率样本0.0<100或总电量不足
S078,福惠泉南岗光伏（二期）,灌云县,ground,medium,5.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S079,欧翔宋庄光伏电站,赣榆区,ground,large,22.2,,,,,,,,,,,,,,,,,,,,正常评价,否,
S080,二龙山光伏,赣榆区,ground,medium,15.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S081,和安墩尚光伏,赣榆区,ground,medium,10.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S082,华电赣榆光伏,赣榆区,other,large,40.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S083,宏耀新安光伏,灌南县,ground,medium,17.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S084,云港板桥光伏,连云区,ground,medium,8.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S085,协鑫曲阳三期光伏,东海县,other,medium,15.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S086,浦利板桥光伏,连云区,ground,medium,8.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S087,易事特城头光伏,赣榆区,other,medium,10.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S088,福惠泉南岗光伏,灌云县,ground,medium,5.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S089,信诚宁海光伏,海州区,ground,large,28.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S090,中联云台光伏,连云区,other,large,45.636,,,,,,,,,,,,,,,,,,,,正常评价,否,
S091,中电青口光伏,赣榆区,other,large,22.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S092,顺阳光伏,赣榆区,other,medium,6.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S093,华电灌南光伏电站,灌南县,rooftop,large,35.04,,,,,,,,,,,,,,,,,,,,正常评价,否,
S094,大唐利华光伏,灌云县,other,large,20.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S095,银山湖光伏,赣榆区,other,medium,9.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S096,华电曲阳光伏,东海县,other,medium,8.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S097,沿海灌云光伏,灌云县,unknown,large,356.16,,,,,,,,,,,,,,,,,,,,正常评价,否,
S098,国信云台光伏,连云区,unknown,large,55.36,,,,,,,,,,,,,,,,,,,,正常评价,否,
S099,华润浦南光伏,海州区,unknown,large,258.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S100,广核浦南光伏,海州区,unknown,large,118.8,,,,,,,,,,,,,,,,,,,,正常评价,否,
S101,三峡青口光伏,赣榆县,unknown,large,339.2,,,,,,,,,,,,,,,,,,,,正常评价,否,
S102,中电建板浦光伏,海州区,unknown,large,30.3,,,,,,,,,,,,,,,,,,,,正常评价,否,
S103,美达板桥光伏,连云区,unknown,large,76.1,,,,,,,,,,,,,,,,,,,,正常评价,否,
S104,飞展百禄光伏,灌南县,unknown,large,94.3,,,,,,,,,,,,,,,,,,,,正常评价,否,
S105,中电东辛光伏,连云区,unknown,large,97.8,,,,,,,,,,,,,,,,,,,,正常评价,否,
S106,东尚赣榆光伏,赣榆县,unknown,large,359.884,,,,,,,,,,,,,,,,,,,,正常评价,否,
S107,中核田湾光伏,连云区,unknown,large,238.48,,,,,,,,,,,,,,,,,,,,正常评价,否,
S108,永贯灌云光伏,灌云县,unknown,large,98.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S109,华电墩尚光伏,赣榆县,unknown,large,274.3,,,,,,,,,,,,,,,,,,,,正常评价,否,
S110,东榆赣榆光伏,赣榆县,unknown,large,52.45,,,,,,,,,,,,,,,,,,,,正常评价,否,
S111,华润青口光伏,连云区,unknown,large,135.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S112,华能灌西光伏,灌云县,unknown,large,300.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S113,东尚墩尚光伏,赣榆区,unknown,large,279.95,,,,,,,,,,,,,,,,,,,,正常评价,否,
S114,协鑫南岗光伏电站,灌云县,unknown,large,20.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S115,鑫众墩尚光伏电站,赣榆区,unknown,medium,7.0,26304.0,11665.0,55.65313260340633,13636.0,10535.0,22.741273100616016,0.29183725851736997,0.8160714285714286,1708.0,1130.0,33.840749414519905,2605.0,2956.6882342410163,0.21788223486115757,0.7509285714285713,-0.0739550236562124,-0.06514285714285728,1.1350050803228469,21.807953551778496,正常评价,否,
S116,林洋伊山光伏电站,灌云县,unknown,large,22.0,26304.0,13038.0,50.433394160583944,13636.0,11704.0,14.168377823408623,0.2976757380196805,0.805,1708.0,1334.0,21.89695550351288,8335.56,9150.43435875808,0.2218320204385778,0.7177272727272727,-0.0758437175811027,-0.08727272727272739,1.0977588018991022,16.976339436555154,正常评价,否,
S117,林洋朝阳光伏电站,连云区,unknown,large,22.0,,,,,,,,,,,,,,,,,,,,正常评价,否,
S118,番禺珠江光伏,连云区,unknown,medium,18.003,,,,,,,,,,,,,,,,,,,,正常评价,否,
