date,peak_hour_city_power,peak_hour_city_gblend,peak_hour_city_pbase,delta_gblend,delta_pbase
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-18,12,13,18.0,1,6.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
2025-10-19,11,12,18.0,1,7.0
