site_id,time,split,power_mw,power_pred,capacity_mw,dup_count
S001,2026-02-27 11:00:00,future,1.12,2.451677919584366,5.99,2
S001,2026-02-27 11:00:00,future,0.0,2.451677919584366,5.99,2
S001,2026-02-27 12:00:00,future,2.84,2.5506867217002105,5.99,2
S001,2026-02-27 12:00:00,future,0.0,2.5506867217002105,5.99,2
S001,2026-02-27 13:00:00,future,2.5,2.3913201848386993,5.99,2
S001,2026-02-27 13:00:00,future,0.0,2.3913201848386993,5.99,2
S001,2026-02-27 14:00:00,future,1.9,1.9541743605491497,5.99,2
S001,2026-02-27 14:00:00,future,0.0,1.9541743605491497,5.99,2
S001,2026-02-27 15:00:00,future,2.02,1.6547969822981266,5.99,2
S001,2026-02-27 15:00:00,future,0.0,1.6547969822981266,5.99,2
S001,2026-02-27 16:00:00,future,1.5,1.0178158829168313,5.99,2
S001,2026-02-27 16:00:00,future,0.0,1.0178158829168313,5.99,2
S001,2026-02-27 17:00:00,future,0.4,0.14764143476814884,5.99,2
S001,2026-02-27 17:00:00,future,0.0,0.14764143476814884,5.99,2
S001,2026-02-27 18:00:00,future,0.0,0.0,5.99,2
S001,2026-02-27 18:00:00,future,0.0,0.0,5.99,2
S001,2026-02-27 19:00:00,future,0.0,0.0,5.99,2
S001,2026-02-27 19:00:00,future,0.0,0.0,5.99,2
S001,2026-02-27 20:00:00,future,0.0,0.0,5.99,2
S001,2026-02-27 20:00:00,future,0.0,0.0,5.99,2
S001,2026-02-27 21:00:00,future,0.0,0.0,5.99,2
S001,2026-02-27 21:00:00,future,0.0,0.0,5.99,2
S001,2026-02-27 22:00:00,future,0.0,0.0,5.99,2
S001,2026-02-27 22:00:00,future,0.0,0.0,5.99,2
S001,2026-02-27 23:00:00,future,0.0,0.0,5.99,2
S001,2026-02-27 23:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 00:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 00:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 01:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 01:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 02:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 02:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 03:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 03:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 04:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 04:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 05:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 05:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 06:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 06:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 07:00:00,future,0.08,0.07991845298670118,5.99,2
S001,2026-02-28 07:00:00,future,0.0,0.07991845298670118,5.99,2
S001,2026-02-28 08:00:00,future,0.68,1.101835327424406,5.99,2
S001,2026-02-28 08:00:00,future,0.0,1.101835327424406,5.99,2
S001,2026-02-28 09:00:00,future,2.15,1.8478339039677751,5.99,2
S001,2026-02-28 09:00:00,future,0.0,1.8478339039677751,5.99,2
S001,2026-02-28 10:00:00,future,3.27,2.4524158380488497,5.99,2
S001,2026-02-28 10:00:00,future,5.99,2.4524158380488497,5.99,2
S001,2026-02-28 11:00:00,future,2.72,2.451677919584366,5.99,2
S001,2026-02-28 11:00:00,future,5.99,2.451677919584366,5.99,2
S001,2026-02-28 12:00:00,future,1.44,2.6066082236114045,5.99,2
S001,2026-02-28 12:00:00,future,5.99,2.6066082236114045,5.99,2
S001,2026-02-28 13:00:00,future,2.63,2.3897455266068763,5.99,2
S001,2026-02-28 13:00:00,future,5.99,2.3897455266068763,5.99,2
S001,2026-02-28 14:00:00,future,2.22,1.9541743605491497,5.99,2
S001,2026-02-28 14:00:00,future,5.99,1.9541743605491497,5.99,2
S001,2026-02-28 15:00:00,future,1.26,1.6592517819608938,5.99,2
S001,2026-02-28 15:00:00,future,5.99,1.6592517819608938,5.99,2
S001,2026-02-28 16:00:00,future,0.65,1.0178158829168313,5.99,2
S001,2026-02-28 16:00:00,future,5.99,1.0178158829168313,5.99,2
S001,2026-02-28 17:00:00,future,0.32,0.14764143476814884,5.99,2
S001,2026-02-28 17:00:00,future,5.99,0.14764143476814884,5.99,2
S001,2026-02-28 18:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 18:00:00,future,5.99,0.0,5.99,2
S001,2026-02-28 19:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 19:00:00,future,5.99,0.0,5.99,2
S001,2026-02-28 20:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 20:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 21:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 21:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 22:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 22:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 23:00:00,future,0.0,0.0,5.99,2
S001,2026-02-28 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 06:00:00,future,5.99,0.0,5.99,2
S001,2026-03-01 07:00:00,future,0.0,0.44395540808212586,5.99,2
S001,2026-03-01 07:00:00,future,5.99,0.44395540808212586,5.99,2
S001,2026-03-01 08:00:00,future,0.13,1.5424626206582768,5.99,2
S001,2026-03-01 08:00:00,future,5.99,1.5424626206582768,5.99,2
S001,2026-03-01 09:00:00,future,0.42,2.350404418419177,5.99,2
S001,2026-03-01 09:00:00,future,5.99,2.350404418419177,5.99,2
S001,2026-03-01 10:00:00,future,0.36,2.922832835649376,5.99,2
S001,2026-03-01 10:00:00,future,5.99,2.922832835649376,5.99,2
S001,2026-03-01 11:00:00,future,0.8,3.017130746343314,5.99,2
S001,2026-03-01 11:00:00,future,5.99,3.017130746343314,5.99,2
S001,2026-03-01 12:00:00,future,0.97,3.14571986011009,5.99,2
S001,2026-03-01 12:00:00,future,5.99,3.14571986011009,5.99,2
S001,2026-03-01 13:00:00,future,0.89,2.9099388216484843,5.99,2
S001,2026-03-01 13:00:00,future,5.99,2.9099388216484843,5.99,2
S001,2026-03-01 14:00:00,future,0.57,2.4500049857341946,5.99,2
S001,2026-03-01 14:00:00,future,5.99,2.4500049857341946,5.99,2
S001,2026-03-01 15:00:00,future,0.23,2.143848692872685,5.99,2
S001,2026-03-01 15:00:00,future,5.99,2.143848692872685,5.99,2
S001,2026-03-01 16:00:00,future,0.11,1.4503198464234788,5.99,2
S001,2026-03-01 16:00:00,future,5.99,1.4503198464234788,5.99,2
S001,2026-03-01 17:00:00,future,0.1,0.48484378728280325,5.99,2
S001,2026-03-01 17:00:00,future,5.99,0.48484378728280325,5.99,2
S001,2026-03-01 18:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 18:00:00,future,5.99,0.0,5.99,2
S001,2026-03-01 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 19:00:00,future,5.99,0.0,5.99,2
S001,2026-03-01 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-01 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 06:00:00,future,5.99,0.0,5.99,2
S001,2026-03-02 07:00:00,future,0.0,0.44395540808212586,5.99,2
S001,2026-03-02 07:00:00,future,5.99,0.44395540808212586,5.99,2
S001,2026-03-02 08:00:00,future,0.14,1.5760248534357264,5.99,2
S001,2026-03-02 08:00:00,future,5.99,1.5760248534357264,5.99,2
S001,2026-03-02 09:00:00,future,0.43,2.350404418419177,5.99,2
S001,2026-03-02 09:00:00,future,5.99,2.350404418419177,5.99,2
S001,2026-03-02 10:00:00,future,0.83,2.922832835649376,5.99,2
S001,2026-03-02 10:00:00,future,5.99,2.922832835649376,5.99,2
S001,2026-03-02 11:00:00,future,1.3,3.017130746343314,5.99,2
S001,2026-03-02 11:00:00,future,5.99,3.017130746343314,5.99,2
S001,2026-03-02 12:00:00,future,1.46,3.14571986011009,5.99,2
S001,2026-03-02 12:00:00,future,5.99,3.14571986011009,5.99,2
S001,2026-03-02 13:00:00,future,1.32,2.9099388216484843,5.99,2
S001,2026-03-02 13:00:00,future,5.99,2.9099388216484843,5.99,2
S001,2026-03-02 14:00:00,future,1.14,2.4500049857341946,5.99,2
S001,2026-03-02 14:00:00,future,5.99,2.4500049857341946,5.99,2
S001,2026-03-02 15:00:00,future,0.99,2.1468556218921244,5.99,2
S001,2026-03-02 15:00:00,future,5.99,2.1468556218921244,5.99,2
S001,2026-03-02 16:00:00,future,0.23,1.4666472981877237,5.99,2
S001,2026-03-02 16:00:00,future,5.99,1.4666472981877237,5.99,2
S001,2026-03-02 17:00:00,future,0.0,0.4962502786246139,5.99,2
S001,2026-03-02 17:00:00,future,5.99,0.4962502786246139,5.99,2
S001,2026-03-02 18:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 18:00:00,future,5.99,0.0,5.99,2
S001,2026-03-02 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 19:00:00,future,5.99,0.0,5.99,2
S001,2026-03-02 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-02 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 06:00:00,future,5.99,0.0,5.99,2
S001,2026-03-03 07:00:00,future,0.0,0.44395540808212586,5.99,2
S001,2026-03-03 07:00:00,future,5.99,0.44395540808212586,5.99,2
S001,2026-03-03 08:00:00,future,0.11,1.5760248534357264,5.99,2
S001,2026-03-03 08:00:00,future,5.99,1.5760248534357264,5.99,2
S001,2026-03-03 09:00:00,future,0.32,2.350404418419177,5.99,2
S001,2026-03-03 09:00:00,future,5.99,2.350404418419177,5.99,2
S001,2026-03-03 10:00:00,future,0.53,2.890217501919395,5.99,2
S001,2026-03-03 10:00:00,future,5.99,2.890217501919395,5.99,2
S001,2026-03-03 11:00:00,future,0.97,3.0188780900408956,5.99,2
S001,2026-03-03 11:00:00,future,5.99,3.0188780900408956,5.99,2
S001,2026-03-03 12:00:00,future,1.37,3.1539715129663506,5.99,2
S001,2026-03-03 12:00:00,future,5.99,3.1539715129663506,5.99,2
S001,2026-03-03 13:00:00,future,1.18,2.9633174082471303,5.99,2
S001,2026-03-03 13:00:00,future,5.99,2.9633174082471303,5.99,2
S001,2026-03-03 14:00:00,future,1.93,2.4834611915033,5.99,2
S001,2026-03-03 14:00:00,future,5.99,2.4834611915033,5.99,2
S001,2026-03-03 15:00:00,future,2.1,2.1468556218921244,5.99,2
S001,2026-03-03 15:00:00,future,0.0,2.1468556218921244,5.99,2
S001,2026-03-03 16:00:00,future,0.53,1.4666472981877237,5.99,2
S001,2026-03-03 16:00:00,future,5.99,1.4666472981877237,5.99,2
S001,2026-03-03 17:00:00,future,0.19,0.4962502786246139,5.99,2
S001,2026-03-03 17:00:00,future,5.99,0.4962502786246139,5.99,2
S001,2026-03-03 18:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 18:00:00,future,5.99,0.0,5.99,2
S001,2026-03-03 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 19:00:00,future,5.99,0.0,5.99,2
S001,2026-03-03 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-03 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 06:00:00,future,5.99,0.0,5.99,2
S001,2026-03-04 07:00:00,future,0.0,0.44395540808212586,5.99,2
S001,2026-03-04 07:00:00,future,5.99,0.44395540808212586,5.99,2
S001,2026-03-04 08:00:00,future,0.18,1.5760248534357264,5.99,2
S001,2026-03-04 08:00:00,future,5.99,1.5760248534357264,5.99,2
S001,2026-03-04 09:00:00,future,0.36,2.3943718549734845,5.99,2
S001,2026-03-04 09:00:00,future,5.99,2.3943718549734845,5.99,2
S001,2026-03-04 10:00:00,future,0.55,2.896638655569181,5.99,2
S001,2026-03-04 10:00:00,future,5.99,2.896638655569181,5.99,2
S001,2026-03-04 11:00:00,future,0.55,3.014735015472894,5.99,2
S001,2026-03-04 11:00:00,future,5.99,3.014735015472894,5.99,2
S001,2026-03-04 12:00:00,future,0.5,3.1596117198140483,5.99,2
S001,2026-03-04 12:00:00,future,5.99,3.1596117198140483,5.99,2
S001,2026-03-04 13:00:00,future,0.5,2.9883152066501815,5.99,2
S001,2026-03-04 13:00:00,future,5.99,2.9883152066501815,5.99,2
S001,2026-03-04 14:00:00,future,0.97,2.4834611915033,5.99,2
S001,2026-03-04 14:00:00,future,5.99,2.4834611915033,5.99,2
S001,2026-03-04 15:00:00,future,0.31,2.1532450957398885,5.99,2
S001,2026-03-04 15:00:00,future,5.99,2.1532450957398885,5.99,2
S001,2026-03-04 16:00:00,future,0.38,1.46846841991275,5.99,2
S001,2026-03-04 16:00:00,future,5.99,1.46846841991275,5.99,2
S001,2026-03-04 17:00:00,future,0.38,0.5108297770041104,5.99,2
S001,2026-03-04 17:00:00,future,5.99,0.5108297770041104,5.99,2
S001,2026-03-04 18:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 18:00:00,future,5.99,0.0,5.99,2
S001,2026-03-04 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 19:00:00,future,5.99,0.0,5.99,2
S001,2026-03-04 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-04 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 06:00:00,future,5.99,0.0,5.99,2
S001,2026-03-05 07:00:00,future,0.0,0.4786788190761202,5.99,2
S001,2026-03-05 07:00:00,future,5.99,0.4786788190761202,5.99,2
S001,2026-03-05 08:00:00,future,0.23,1.6054445743976622,5.99,2
S001,2026-03-05 08:00:00,future,5.99,1.6054445743976622,5.99,2
S001,2026-03-05 09:00:00,future,0.46,2.3943718549734845,5.99,2
S001,2026-03-05 09:00:00,future,5.99,2.3943718549734845,5.99,2
S001,2026-03-05 10:00:00,future,0.81,2.889894543055329,5.99,2
S001,2026-03-05 10:00:00,future,5.99,2.889894543055329,5.99,2
S001,2026-03-05 11:00:00,future,0.69,3.014735015472894,5.99,2
S001,2026-03-05 11:00:00,future,5.99,3.014735015472894,5.99,2
S001,2026-03-05 12:00:00,future,0.73,3.168021437328008,5.99,2
S001,2026-03-05 12:00:00,future,5.99,3.168021437328008,5.99,2
S001,2026-03-05 13:00:00,future,0.4,2.9883152066501815,5.99,2
S001,2026-03-05 13:00:00,future,5.99,2.9883152066501815,5.99,2
S001,2026-03-05 14:00:00,future,0.78,2.4834611915033,5.99,2
S001,2026-03-05 14:00:00,future,5.99,2.4834611915033,5.99,2
S001,2026-03-05 15:00:00,future,1.08,2.1532450957398885,5.99,2
S001,2026-03-05 15:00:00,future,5.99,2.1532450957398885,5.99,2
S001,2026-03-05 16:00:00,future,0.88,1.46846841991275,5.99,2
S001,2026-03-05 16:00:00,future,5.99,1.46846841991275,5.99,2
S001,2026-03-05 17:00:00,future,0.32,0.5108297770041104,5.99,2
S001,2026-03-05 17:00:00,future,5.99,0.5108297770041104,5.99,2
S001,2026-03-05 18:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 18:00:00,future,5.99,0.0,5.99,2
S001,2026-03-05 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 19:00:00,future,5.99,0.0,5.99,2
S001,2026-03-05 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-05 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 06:00:00,future,5.99,0.0,5.99,2
S001,2026-03-06 07:00:00,future,0.0,0.4786788190761202,5.99,2
S001,2026-03-06 07:00:00,future,5.99,0.4786788190761202,5.99,2
S001,2026-03-06 08:00:00,future,0.46,1.6054445743976622,5.99,2
S001,2026-03-06 08:00:00,future,5.99,1.6054445743976622,5.99,2
S001,2026-03-06 09:00:00,future,2.44,2.400939485307997,5.99,2
S001,2026-03-06 09:00:00,future,0.0,2.400939485307997,5.99,2
S001,2026-03-06 10:00:00,future,1.95,2.889894543055329,5.99,2
S001,2026-03-06 10:00:00,future,0.0,2.889894543055329,5.99,2
S001,2026-03-06 11:00:00,future,2.94,3.0131603572410706,5.99,2
S001,2026-03-06 11:00:00,future,5.99,3.0131603572410706,5.99,2
S001,2026-03-06 12:00:00,future,2.67,3.168021437328008,5.99,2
S001,2026-03-06 12:00:00,future,5.99,3.168021437328008,5.99,2
S001,2026-03-06 13:00:00,future,3.05,2.9947459510153207,5.99,2
S001,2026-03-06 13:00:00,future,5.99,2.9947459510153207,5.99,2
S001,2026-03-06 14:00:00,future,4.44,2.4834611915033,5.99,2
S001,2026-03-06 14:00:00,future,5.99,2.4834611915033,5.99,2
S001,2026-03-06 15:00:00,future,1.75,2.1532450957398885,5.99,2
S001,2026-03-06 15:00:00,future,5.99,2.1532450957398885,5.99,2
S001,2026-03-06 16:00:00,future,1.06,1.4681452324605784,5.99,2
S001,2026-03-06 16:00:00,future,0.0,1.4681452324605784,5.99,2
S001,2026-03-06 17:00:00,future,0.57,0.5108297770041104,5.99,2
S001,2026-03-06 17:00:00,future,5.99,0.5108297770041104,5.99,2
S001,2026-03-06 18:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 18:00:00,future,5.99,0.0,5.99,2
S001,2026-03-06 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 19:00:00,future,5.99,0.0,5.99,2
S001,2026-03-06 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-06 23:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 00:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 01:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 02:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 03:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 04:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 05:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 06:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 06:00:00,future,5.99,0.0,5.99,2
S001,2026-03-07 07:00:00,future,0.25,0.4786788190761202,5.99,2
S001,2026-03-07 07:00:00,future,5.99,0.4786788190761202,5.99,2
S001,2026-03-07 08:00:00,future,1.49,1.618152822062132,5.99,2
S001,2026-03-07 08:00:00,future,5.99,1.618152822062132,5.99,2
S001,2026-03-07 09:00:00,future,2.91,2.400939485307997,5.99,2
S001,2026-03-07 09:00:00,future,5.99,2.400939485307997,5.99,2
S001,2026-03-07 10:00:00,future,4.02,2.8604464003330965,5.99,2
S001,2026-03-07 10:00:00,future,5.99,2.8604464003330965,5.99,2
S001,2026-03-07 11:00:00,future,4.75,3.0131603572410706,5.99,2
S001,2026-03-07 11:00:00,future,5.99,3.0131603572410706,5.99,2
S001,2026-03-07 12:00:00,future,5.01,3.1533194478914672,5.99,2
S001,2026-03-07 12:00:00,future,5.99,3.1533194478914672,5.99,2
S001,2026-03-07 13:00:00,future,4.93,3.0081766594972397,5.99,2
S001,2026-03-07 13:00:00,future,5.99,3.0081766594972397,5.99,2
S001,2026-03-07 14:00:00,future,4.04,2.4834611915033,5.99,2
S001,2026-03-07 14:00:00,future,5.99,2.4834611915033,5.99,2
S001,2026-03-07 15:00:00,future,3.21,2.1273048290104772,5.99,2
S001,2026-03-07 15:00:00,future,5.99,2.1273048290104772,5.99,2
S001,2026-03-07 16:00:00,future,2.21,1.4681452324605784,5.99,2
S001,2026-03-07 16:00:00,future,5.99,1.4681452324605784,5.99,2
S001,2026-03-07 17:00:00,future,0.35,0.5108297770041104,5.99,2
S001,2026-03-07 17:00:00,future,5.99,0.5108297770041104,5.99,2
S001,2026-03-07 18:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 18:00:00,future,5.99,0.0,5.99,2
S001,2026-03-07 19:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 19:00:00,future,5.99,0.0,5.99,2
S001,2026-03-07 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 20:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 21:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 22:00:00,future,0.0,0.0,5.99,2
S001,2026-03-07 22:00:00,future,0.0,0.0,5.99,2
