site_id,hour,pred_actual_ratio_future,pred_actual_ratio_test,pred_actual_ratio_train,pred_actual_ratio_valid,rows_future,rows_test,rows_train,rows_valid,site_nrmse_pct_future,site_nrmse_pct_test,site_nrmse_pct_train,site_nrmse_pct_valid,bias_class,train_valid_ratio_gap,is_stable_extreme_candidate
S056,13,1.1663986068906713,1.263490581036962,0.8803299350900149,1.1455588263344199,71.0,122.0,66.0,62.0,15.55554568633485,12.125457689017965,10.808930081865906,14.993606550570176,unstable_or_mild,0.26522889124440496,False
S016,10,1.5302712198408652,1.283867274492948,0.9165582709666129,1.0722141791883375,88.0,120.0,60.0,60.0,17.77043970959419,13.102352885027543,14.13573739997763,14.981112507081013,unstable_or_mild,0.1556559082217246,False
S054,10,0.4804740294417783,1.2532201413682904,0.8940898581801564,1.1201741932530536,89.0,122.0,140.0,62.0,16.819329370626175,11.145187042736291,10.824059739205188,14.949140034710211,unstable_or_mild,0.22608433507289716,False
S040,10,1.6673437301865768,1.1489558597942207,0.9930249479061443,0.9172328554941003,85.0,122.0,67.0,62.0,24.544041960441312,13.414621166968029,13.252767383544548,14.90499916821032,unstable_or_mild,0.07579209241204399,False
S062,14,0.6405952096233941,0.8977301834118883,0.9245007578799569,1.0752556826046207,73.0,122.0,825.0,61.0,13.719751202044822,8.401737047712642,10.120816795144764,14.804183495691372,unstable_or_mild,0.15075492472466379,False
S073,14,0.4115086461950532,0.8496073291623903,1.0217766350291304,1.0078778879959622,72.0,122.0,549.0,62.0,25.86114122900451,12.476551091649721,14.223956854935427,14.742577855208319,unstable_or_mild,0.01389874703316818,False
S031,12,0.7093404192241236,1.0027872461298992,0.9960168879574688,1.0296320060911337,87.0,120.0,901.0,61.0,13.537327379712108,8.469423010429201,10.390460998093415,14.739055064176126,unstable_or_mild,0.03361511813366491,False
S050,11,1.4303531782143022,1.9919861483069767,0.9120954773012119,1.0432902704373228,83.0,122.0,61.0,62.0,16.533791286856825,24.566122756013034,10.964370723629777,14.729033920062964,unstable_or_mild,0.13119479313611093,False
S055,10,2.5329731410322176,2.5827222888355448,,1.1493742723582683,59.0,113.0,,43.0,26.767482356982192,22.742628970544637,,14.663164611553453,insufficient,,False
S016,14,1.1909693329655173,1.2178672041870322,0.9446805621938701,1.034750973689953,87.0,114.0,62.0,60.0,14.162816972743997,12.75764931485962,16.863354978541853,14.647605514519482,unstable_or_mild,0.09007041149608286,False
S055,11,2.5006274922427907,2.780628698897915,,1.0135237355001179,59.0,113.0,,44.0,29.687842997346298,28.582468056181025,,14.584697883741768,insufficient,,False
S011,13,0.7113945680206218,1.1235976044285776,0.9906138558808917,1.0149845303060263,90.0,122.0,904.0,62.0,16.63198927686963,10.519385107339607,11.509366250615113,14.500190632981907,unstable_or_mild,0.02437067442513463,False
S073,13,0.4092336502735611,0.8126075887738787,0.9782023829849512,1.047283603947436,72.0,122.0,553.0,62.0,28.935696971947188,13.210416046884943,16.002781889096568,14.500107995610884,unstable_or_mild,0.06908122096248481,False
S068,14,0.8438004069763857,1.0808779779246644,1.005469620949727,0.974098214322993,90.0,122.0,872.0,61.0,11.585805019174645,10.695847533440993,10.566433353541647,14.483852417932368,unstable_or_mild,0.03137140662673388,False
S064,14,0.555920192973376,1.1942204544757118,0.9622612286984883,1.0532515248608758,84.0,121.0,897.0,61.0,16.10173073743219,9.388329059614412,12.3451304837769,14.479271281956613,unstable_or_mild,0.09099029616238752,False
S071,12,0.8013658821544226,1.1163874668227711,1.1044656515640492,0.602609714744758,86.0,120.0,728.0,62.0,12.476774379847685,12.210722516894682,8.852891717721668,14.461680724558118,unstable_or_mild,0.5018559368192912,False
S010,10,0.881283310585456,1.1647691057632004,0.9674507279274522,1.0343644994474719,89.0,122.0,883.0,62.0,11.139198896046322,10.068370880711338,11.189680013354891,14.244168725477818,unstable_or_mild,0.06691377152001965,False
S049,11,0.6242402703685158,0.9970888061343993,0.9685858923652632,1.0166663960233757,87.0,122.0,900.0,62.0,15.548856207687262,8.774655787835576,10.078932350510259,14.208786358691825,unstable_or_mild,0.04808050365811256,False
S031,13,0.6415890121246484,1.0242617812839638,1.0316979105943078,0.99310437885377,87.0,120.0,897.0,61.0,15.563219564800729,8.413239839387016,10.373842280717204,14.203003706801596,unstable_or_mild,0.03859353174053781,False
S075,10,1.2027424448792317,1.2695114801901521,1.0056140112006444,0.9786572169626098,86.0,122.0,103.0,62.0,21.542650801171707,12.907251374605504,11.617548618452101,14.201300991868306,unstable_or_mild,0.026956794238034654,False
S047,13,0.5816270274248411,0.9103006247720019,0.9268030584675114,1.1664039791275465,81.0,121.0,768.0,57.0,20.302775816546287,10.741426713922236,11.84429397808689,14.199839806015138,unstable_or_mild,0.23960092066003502,False
S024,12,0.7039920076470313,0.9211509144937732,0.9444947371431643,0.9989668801601126,74.0,120.0,628.0,62.0,16.43485746690386,12.762904542199784,11.691372267304207,14.191192772355635,unstable_or_mild,0.05447214301694825,False
S025,10,0.4572674538971093,1.0106348094586102,0.9224475448224562,1.100383966722902,88.0,122.0,376.0,62.0,21.61516529201677,10.769377219141974,14.007127322676439,14.160294477071803,unstable_or_mild,0.1779364219004459,False
S073,12,0.4153341650595594,0.8153040763137884,1.000596919066525,1.061123590436939,70.0,122.0,553.0,61.0,30.762273055677706,14.616399922523279,16.02822526808424,14.135660962918486,unstable_or_mild,0.06052667137041401,False
S062,11,0.7466835703597205,0.8580684337858335,0.9095793001096568,1.037519311336344,73.0,121.0,824.0,62.0,12.671639750610582,10.131972327683169,10.219219959374325,14.134632817482323,unstable_or_mild,0.12794001122668708,False
S031,14,0.5872523176216888,1.0476968234084025,1.042411932188016,0.9648428645786749,85.0,119.0,901.0,61.0,16.642319270214404,9.842744099603376,10.462077414659468,14.10185931383616,unstable_or_mild,0.07756906760934124,False
S012,12,0.7676469189443986,2.8648801016937377,1.0011871618117911,1.1465872533460673,20.0,109.0,58.0,62.0,21.73518890204974,30.531523735977483,10.085301013044774,14.041712600693662,unstable_or_mild,0.14540009153427613,False
S053,11,0.4875238965686339,0.9945336521870064,1.0816329255762058,0.8780733501980973,86.0,122.0,888.0,62.0,24.478455149550342,10.48412627646369,11.120511290876953,14.039547676070624,unstable_or_mild,0.20355957537810854,False
S070,11,0.7654943173294105,1.0896455829213598,0.9726081125453662,1.0439178478695716,88.0,122.0,884.0,62.0,13.051609563886629,10.184919658771925,11.133153989928859,13.992989929259277,unstable_or_mild,0.07130973532420548,False
S059,14,0.5671450304402093,1.1275003786453195,1.0597949541784726,0.9280675791326677,66.0,122.0,873.0,61.0,12.442735550016568,10.259428196844356,10.436237110066138,13.886059337688788,unstable_or_mild,0.1317273750458049,False
S012,14,0.7988596098556138,2.9994703665824556,0.9834224378009846,1.1685665635065037,21.0,109.0,57.0,61.0,17.467942756362685,23.551593202587537,10.15515220582192,13.852279013117878,unstable_or_mild,0.18514412570551908,False
S023,13,0.569004759831702,1.0267000178078822,1.001953614638355,0.9916101465494953,87.0,121.0,910.0,62.0,16.944711609493336,8.890820788125362,9.857801070990108,13.656655489856693,unstable_or_mild,0.010343468088859664,False
S071,14,0.6931959623397617,0.9245209874881898,1.096889665551557,0.5924716037423015,85.0,120.0,728.0,61.0,11.623502356305378,10.129031983715217,7.717202040763313,13.649534927648373,unstable_or_mild,0.5044180618092555,False
S071,11,0.8295042500176567,1.071587024634668,1.078593720122596,0.6043515396316393,86.0,120.0,726.0,62.0,11.60535394767325,11.108123344156803,8.480858216997685,13.574425022493164,unstable_or_mild,0.47424218049095657,False
S012,11,0.8286400591930694,3.220373118493459,1.0708176265304865,1.1107074278750722,20.0,109.0,58.0,62.0,17.722924783982766,29.31215821618735,10.494813471917334,13.532870215955159,unstable_or_mild,0.03988980134458564,False
S053,12,0.4769543953034041,0.9994744599641531,1.0694555004189883,0.8982858173387991,87.0,122.0,888.0,62.0,24.665715408274686,10.313569465304301,11.352598985050465,13.512194858985534,unstable_or_mild,0.1711696830801892,False
S051,13,1.2989140765191334,1.45223693186279,0.9649646679488508,1.1220586030958295,49.0,120.0,62.0,62.0,16.324273006115945,16.741846582296695,10.495588006339831,13.450887128829441,unstable_or_mild,0.15709393514697867,False
S051,10,1.7569772434145727,1.5289115308937644,0.8589251705685428,1.1118971923435585,48.0,115.0,62.0,62.0,20.283258402888325,14.826870606200634,10.734722438394895,13.377412087761591,unstable_or_mild,0.25297202177501577,False
S049,13,0.5298224189680845,0.9498033627686591,0.9666307346460657,1.0338172570061885,88.0,122.0,900.0,62.0,17.337375004346633,11.047244519714186,10.879220543741805,13.365381663831648,unstable_or_mild,0.06718652236012279,False
S059,12,0.6889391267524306,1.3058138699039525,1.0067498966754953,0.9649280840787569,66.0,122.0,875.0,62.0,9.517735445351203,13.168633840715149,11.36250892687452,13.32527284744621,unstable_or_mild,0.04182181259673845,False
S049,10,0.7254666829871794,0.9784784403114225,0.9762369097747161,1.0182442788774428,87.0,122.0,899.0,62.0,12.18026474716824,8.3404620785041,8.880246036748167,13.312004995362573,unstable_or_mild,0.04200736910272673,False
S023,11,0.6535451926039746,0.9922872925537801,0.9863984120124657,1.0289595395562272,87.0,122.0,911.0,62.0,15.062127983800572,8.51076353548597,9.08241979519091,13.287094985880602,unstable_or_mild,0.04256112754376151,False
S031,10,0.972843759661491,1.128245928676019,0.9416703913797354,1.0609052236300698,85.0,120.0,891.0,62.0,7.473817892013894,7.410795500984663,9.48646338451961,13.225585781250986,unstable_or_mild,0.11923483225033438,False
S024,10,0.8479966454956979,0.9129792329146166,0.961939651840618,0.9963030061037952,73.0,121.0,626.0,62.0,11.19831903282185,10.576974312513467,11.36050243675812,13.225138870762812,unstable_or_mild,0.03436335426317716,False
S070,12,0.6937942749863277,1.100735010517916,0.9804191763678892,1.0207404676085559,86.0,122.0,886.0,62.0,15.096132080126607,10.607153165342103,11.960925892769076,13.19004478347116,unstable_or_mild,0.040321291240666635,False
S047,10,0.7752075344329256,0.9728629431855009,0.9313414009826081,1.090573945861042,83.0,121.0,764.0,57.0,13.440055957250706,8.143232004994305,10.845997630506817,13.149356272792504,unstable_or_mild,0.15923254487843386,False
S056,10,1.5240041430331974,1.2354738506505363,0.9102344877712892,1.1075046886600979,71.0,119.0,66.0,62.0,17.24342111219519,9.862355470859756,9.245656689585068,13.025880724634394,unstable_or_mild,0.19727020088880864,False
S053,10,0.5127254855824961,0.9512335452561046,1.1247847790571344,0.8713493857797134,86.0,122.0,890.0,62.0,22.221091830891076,10.472686749485167,10.46341753333871,12.9354495786346,unstable_or_mild,0.25343539327742093,False
S053,13,0.44951391647783867,0.9646321777318535,1.079475356100288,0.8938888461190879,87.0,122.0,888.0,62.0,25.697036421857323,9.792082279641509,11.043068556663798,12.907331002272885,unstable_or_mild,0.1855865099812002,False
S023,10,0.6839776561777462,1.025105823253528,0.9850665192068958,1.0319130338622429,87.0,122.0,912.0,62.0,12.493042832749847,8.13314084340404,8.46098470741674,12.795722826629003,unstable_or_mild,0.04684651465534706,False
S071,10,0.8661992356253583,0.9937629406759447,1.0741116948579537,0.579857508177143,86.0,120.0,728.0,62.0,9.400178327415592,9.828719966508185,7.578877116514504,12.774856579708583,unstable_or_mild,0.49425418668081067,False
S011,14,0.7470794568172799,1.1038245803676623,1.0050482643893128,0.973260028763255,90.0,122.0,903.0,61.0,14.085018435792731,11.453158283400859,11.09292946436351,12.765907879665924,unstable_or_mild,0.031788235626057815,False
S023,14,0.5620091996718728,1.0360808836816409,1.0070559016935463,0.9897484081141991,87.0,122.0,910.0,61.0,14.844429733261629,8.375666954599554,8.674179436831718,12.730770969953625,unstable_or_mild,0.017307493579347244,False
S068,10,1.0023827901178044,1.030517485592618,0.9957752236347892,1.0032355196374072,90.0,121.0,867.0,62.0,11.257364748315782,8.994374392744053,10.159955848377834,12.723423542038537,unstable_or_mild,0.007460296002617994,False
S012,10,0.9061651879550535,3.053413303939641,1.0700971854788353,1.1426451029387026,20.0,109.0,58.0,62.0,15.325445476315021,25.07089791746432,9.002487470398282,12.662042904306222,unstable_or_mild,0.07254791745986733,False
S059,10,0.640425352383584,1.1463985241303307,1.023336100968754,0.9823546555935271,66.0,122.0,870.0,61.0,10.852893523241992,10.988755621676548,9.403881763276173,12.59758367314842,unstable_or_mild,0.040981445375226966,False
S070,10,0.8988524129260479,1.1175135035083557,0.9793857829084035,1.040366704755978,89.0,122.0,884.0,62.0,9.462405369403202,9.866715590209742,10.063255624044267,12.45748806407679,unstable_or_mild,0.06098092184757442,False
S053,14,0.446746746477224,0.8856319236934364,1.0836317994621487,0.9044538152372529,87.0,122.0,890.0,62.0,24.209141161082496,9.784324751049798,9.780203261058737,12.294906427363392,unstable_or_mild,0.17917798422489584,False
S064,10,0.7072700852960729,1.129693787903138,1.0741593306341068,0.9672058980676019,84.0,121.0,894.0,61.0,12.199137666411533,9.50852707182728,10.94014877063193,12.28879156497163,unstable_or_mild,0.10695343256650491,False
S023,12,0.6336717832056998,1.030105403300179,1.0147688626577245,0.972178595207475,87.0,122.0,910.0,62.0,16.710918393544514,9.38262672256522,9.6566966552542,12.078786162232024,unstable_or_mild,0.04259026745024952,False
S049,14,0.5325661463482884,0.9913067286591353,1.0077266420349027,1.009706504741916,88.0,122.0,901.0,61.0,15.431765622835005,8.274153140897003,9.77766359846203,11.703647718828702,unstable_or_mild,0.0019798627070133357,False
S062,10,0.8308873702131897,0.9298161035031801,0.9341712012086049,1.030394826137256,74.0,121.0,823.0,62.0,9.161010523629006,7.380660034852606,8.672302887556004,10.24341902086941,unstable_or_mild,0.09622362492865111,False
S001,10,0.8045109218641919,,,,68.0,,,,33.59556121413416,,,,insufficient,,False
S001,11,0.7355760236190144,,,,68.0,,,,34.01118056170622,,,,insufficient,,False
S001,12,0.7333535076925786,,,,68.0,,,,34.476230586004924,,,,insufficient,,False
S001,13,0.7000940065706012,,,,70.0,,,,35.34097397222063,,,,insufficient,,False
S001,14,0.6564638270728114,,,,69.0,,,,37.198819659467794,,,,insufficient,,False
S037,10,1.2600412553600413,0.9708000162784415,,,86.0,79.0,,,19.18765260833253,8.825757123131531,,,insufficient,,False
S037,11,1.0563163078395528,0.9191145170036413,,,86.0,79.0,,,18.898437897184948,9.82531670240612,,,insufficient,,False
S037,12,0.9839314868779191,0.8968954428956334,,,84.0,79.0,,,18.713328521013754,10.715779328652983,,,insufficient,,False
S037,13,0.9769915963914053,0.935455483185237,,,87.0,79.0,,,18.620029674603355,10.608918888938362,,,insufficient,,False
S037,14,0.9634383142585418,1.0024714184396677,,,87.0,79.0,,,17.31406568570142,8.192304234515008,,,insufficient,,False
S044,10,1.477280723684325,,0.778300586335817,,69.0,,37.0,,18.75231243378972,,19.000083481735047,,insufficient,,False
S044,11,1.2779576838993891,,0.7659564559334023,,69.0,,38.0,,17.92684053153502,,25.133232304899483,,insufficient,,False
S044,12,1.2542729499443916,,0.7901404864073875,,68.0,,39.0,,18.63736067158323,,21.027170282578023,,insufficient,,False
S044,13,1.222671952770717,,0.7842782711031819,,68.0,,38.0,,19.049806459847872,,20.201005544238516,,insufficient,,False
S044,14,1.2331482393047286,,0.7627269172640945,,70.0,,38.0,,15.780210747673992,,17.75399569856291,,insufficient,,False
