hour,site_id,site_name,county,capacity_mw,n_samples,actual_mean,pred_mean,bias_pct,avg_rel_err_raw,wape,mape,is_low_power_site_hour,is_problem,problem_type,problem_reason
9,S054,鸿天伍江光伏,连云区,11.272,121,2.2010743801652892,1.8480745805632042,-16.04,38.9,33.02,38.9,False,False,normal,正常
9,S055,沐恒曲阳光伏,东海县,4.0,113,0.40539823008849574,0.2909452237348398,-28.23,15.18,28.96,15.18,False,False,normal,正常
9,S056,昱中科技光伏,连云区,3.15,119,0.5912605042016806,0.46804330337847216,-20.84,52.6,32.91,52.6,False,False,normal,正常
9,S059,首耀清墩光伏,海州区,2.0,122,0.4206557377049181,0.2610286718068957,-37.95,40.6,41.0,40.6,False,False,normal,正常
9,S060,华电蒙然源光伏,赣榆区,5.84,121,1.1978512396694214,0.9239604719026606,-22.87,38.39,34.44,38.39,False,False,normal,正常
9,S061,嘉伏黎明光伏,连云区,3.784,122,0.8288524590163935,0.6496675419370006,-21.62,46.81,35.72,46.81,False,False,normal,正常
9,S062,韩华大浦光伏电站,连云区,4.45368,119,0.6797478991596637,0.5683618051733724,-16.39,39.32,28.78,39.32,False,False,normal,正常
9,S063,铭信润海光伏,东海县,3.66,114,1.0371052631578948,0.8688803871930276,-16.22,48.05,34.9,48.05,False,False,normal,正常
9,S064,昱瑞青口光伏,赣榆区,3.288,118,0.5929661016949154,0.5452693993088715,-8.04,40.69,30.65,40.69,False,False,normal,正常
9,S065,中盛石榴光伏,东海县,1.9239,121,0.5280165289256198,0.2647173670907755,-49.87,55.78,54.83,55.78,False,False,normal,正常
9,S068,富云下车光伏,灌云县,1.223,121,0.23702479338842977,0.1880378007579877,-20.67,29.71,29.81,29.71,False,False,normal,正常
9,S070,旭日虎山光伏,连云区,2.1,121,0.3106611570247934,0.2606555418432179,-16.1,58.61,34.0,58.61,False,False,normal,正常
9,S071,协鑫南岗光伏,灌云县,20.0,120,3.86175,2.2948963404452702,-40.57,47.21,45.78,47.21,False,False,normal,正常
9,S072,交控大浦光伏,连云区,3.125,122,1.0124590163934424,0.6083000833309646,-39.92,58.99,50.69,58.99,False,False,normal,正常
9,S073,华能裕灌光伏,灌南县,15.0,122,3.5401639344262295,3.180316509483245,-10.16,40.33,31.67,40.33,False,False,normal,正常
9,S074,华能中林二期光伏,灌云县,4.0,122,0.879672131147541,0.7836992977273098,-10.91,41.66,32.6,41.66,False,False,normal,正常
9,S075,旭樱新田光伏,海州区,2.63,122,0.5227868852459017,0.4310065315733974,-17.56,49.91,32.28,49.91,False,False,normal,正常
10,S002,华筑泰宝光伏,连云区,3.3,121,0.9080991735537188,0.5776351672678189,-36.39,52.81,40.36,52.81,False,False,normal,正常
10,S004,旭樱东堡光伏,连云区,3.97,119,1.0689915966386556,0.9340210353796087,-12.63,45.35,27.39,45.35,False,False,normal,正常
10,S006,沐恒石湖光伏,东海县,5.0,104,0.5250961538461538,0.41018898735104503,-21.88,34.33,31.27,34.33,False,False,normal,正常
10,S007,林洋朝阳光伏,连云区,22.0,122,8.842377049180328,8.921349940029277,0.89,64.72,24.2,64.72,False,False,normal,正常
10,S008,协鑫盛昌光伏,灌云县,3.172,122,1.217377049180328,1.0318969147922017,-15.24,31.08,26.77,31.08,False,False,normal,正常
10,S010,易睐珂浦南光伏,海州区,2.0,122,0.5276229508196721,0.4932353506785404,-6.52,44.26,23.61,44.26,False,False,normal,正常
10,S011,中森西苑光伏,灌云县,2.323,122,0.5849180327868851,0.4876735888957518,-16.63,39.33,32.65,39.33,False,False,normal,正常
10,S012,泰富如意情光伏,东海县,17.55,109,1.6807339449541292,1.3105201559544735,-22.03,64.89,47.02,64.89,False,False,normal,正常
10,S014,鲲鹏昇昌光伏,灌云县,5.1,120,1.2635,1.1537521514700084,-8.69,35.58,26.34,35.58,False,False,normal,正常
10,S016,衡航亚新光伏,灌南县,8.5,120,2.207583333333333,2.04280357546012,-7.46,42.25,29.14,42.25,False,False,normal,正常
10,S017,富云四队光伏,灌云县,0.954,121,0.11752066115702481,0.06760982096249613,-42.47,44.92,46.44,44.92,False,False,normal,正常
10,S018,国能百菇源光伏,灌云县,5.1,121,1.4159504132231404,1.53561125461067,8.45,41.0,26.77,41.0,False,False,normal,正常
10,S019,首耀新海光伏,海州区,3.0,121,1.5958677685950413,0.9786490407314602,-38.68,49.24,43.93,49.24,False,False,normal,正常
10,S022,浦西光伏电站,海州区,3.24,122,1.103770491803279,0.710233987587229,-35.65,46.16,41.32,46.16,False,False,normal,正常
10,S023,连洋徐圩光伏,连云区,16.37,122,3.6896721311475407,3.509214283635698,-4.89,39.78,28.08,39.78,False,False,normal,正常
10,S024,兴怡紧固件光伏,赣榆区,5.99,121,1.494297520661157,1.341437514420306,-10.23,35.05,27.44,35.05,False,False,normal,正常
10,S025,夏源银得隆光伏,灌南县,5.65,122,1.7079508196721311,1.285291304952403,-24.75,39.06,34.87,39.06,False,False,normal,正常
10,S028,华能星耀光伏,灌云县,3.14,122,1.0738524590163936,1.0381218326761052,-3.33,26.52,22.01,26.52,False,False,normal,正常
10,S030,中森侍庄光伏,灌云县,2.9,120,1.03,0.8797600534789225,-14.59,32.83,27.53,32.83,False,False,normal,正常
10,S031,富云杨集光伏,灌云县,0.9222,120,0.18275,0.21903622114323532,19.86,50.0,37.06,50.0,False,False,normal,正常
10,S033,天瀚万发光伏,海州区,5.688,122,1.8057377049180325,1.7550397691714574,-2.81,36.78,22.38,36.78,False,False,normal,正常
10,S034,建魄俊达光伏,灌云县,3.496,112,1.1120535714285715,0.9550663201465415,-14.12,34.74,25.74,34.74,False,False,normal,正常
10,S035,国能品品鲜光伏,灌云县,5.296,122,1.4785245901639343,0.7299488925704314,-50.63,48.6,52.91,48.6,False,False,normal,正常
10,S037,华能中林三期光伏,灌云县,5.946,79,1.9948101265822786,1.7119717815487872,-14.18,32.37,21.21,32.37,False,False,normal,正常
10,S038,衡诚天晴光伏,海州区,1.672,119,0.5813445378151262,0.49398137885904286,-15.03,28.61,25.46,28.61,False,False,normal,正常
10,S039,沐恒腾东光伏,东海县,3.45,122,0.7068852459016393,0.4616450341828863,-34.69,52.59,40.86,52.59,False,False,normal,正常
10,S040,华电苏班光伏,赣榆区,5.96,122,1.9507377049180328,1.7467542498418838,-10.46,29.06,23.42,29.06,False,False,normal,正常
10,S041,交控赣榆南光伏,赣榆区,2.2,122,0.9367213114754097,0.7969484906657268,-14.92,42.16,32.29,42.16,False,False,normal,正常
10,S042,国能联合动力光伏,连云区,3.724,121,1.2036363636363636,1.1836321142172737,-1.66,35.29,22.22,35.29,False,False,normal,正常
10,S047,汇九齿轮光伏电站,灌云县,4.8,121,1.3109917355371903,1.079127244040997,-17.69,28.45,26.29,28.45,False,False,normal,正常
10,S048,卓贵光之明光伏,连云区,4.0,119,1.047983193277311,0.8685383643247397,-17.12,36.48,30.01,36.48,False,False,normal,正常
10,S049,华能灌云光伏,灌云县,14.1,122,3.255901639344262,2.8624861585311887,-12.08,36.13,26.44,36.13,False,False,normal,正常
10,S050,沐恒东海产业园光伏,东海县,2.55,121,0.39487603305785124,0.24912701425322775,-36.91,67.7,53.83,67.7,False,False,normal,正常
10,S051,鲲鹏德宇光伏,灌云县,5.025,115,1.0202608695652176,0.866518809398331,-15.07,54.08,35.97,54.08,False,False,normal,正常
10,S052,鹰游新立成二期光伏,灌云县,6.08,122,1.947049180327869,1.2429926713755324,-36.16,38.98,38.08,38.98,False,False,normal,正常
10,S053,鹰游新立成光伏电站,灌云县,13.33,122,5.540000000000001,4.2297412904622504,-23.65,27.46,27.46,27.46,False,False,normal,正常
10,S054,鸿天伍江光伏,连云区,11.272,122,2.9064754098360654,2.7492708561321395,-5.41,46.56,24.24,46.56,False,False,normal,正常
10,S055,沐恒曲阳光伏,东海县,4.0,113,0.4734513274336285,0.3077719341451725,-34.99,14.78,35.95,14.78,False,False,normal,正常
10,S056,昱中科技光伏,连云区,3.15,119,0.8239495798319327,0.7066447829869079,-14.24,34.95,25.64,34.95,False,False,normal,正常
10,S059,首耀清墩光伏,海州区,2.0,122,0.4254918032786886,0.35247654530953143,-17.16,35.94,36.04,35.94,False,False,normal,正常
10,S060,华电蒙然源光伏,赣榆区,5.84,122,1.606639344262295,1.3563283030882556,-15.58,30.64,27.56,30.64,False,False,normal,正常
10,S061,嘉伏黎明光伏,连云区,3.784,121,1.130661157024793,0.9730812262507615,-13.94,33.16,27.33,33.16,False,False,normal,正常
10,S062,韩华大浦光伏电站,连云区,4.45368,121,0.9380165289256199,0.8391477457679848,-10.54,31.61,21.47,31.61,False,False,normal,正常
10,S063,铭信润海光伏,东海县,3.66,117,1.389145299145299,1.2757791273818277,-8.16,37.37,25.87,37.37,False,False,normal,正常
10,S064,昱瑞青口光伏,赣榆区,3.288,121,0.7835537190082646,0.7516558461089106,-4.07,45.19,28.63,45.19,False,False,normal,正常
10,S065,中盛石榴光伏,东海县,1.9239,121,0.7074380165289257,0.39039964203164285,-44.82,51.16,48.86,51.16,False,False,normal,正常
10,S068,富云下车光伏,灌云县,1.223,121,0.308595041322314,0.24889793091837006,-19.34,35.01,29.82,35.01,False,False,normal,正常
10,S070,旭日虎山光伏,连云区,2.1,122,0.4380327868852459,0.34524150111880947,-21.18,63.83,35.29,63.83,False,False,normal,正常
10,S071,协鑫南岗光伏,灌云县,20.0,120,4.20075,3.4511734003320496,-17.84,38.52,33.37,38.52,False,False,normal,正常
10,S072,交控大浦光伏,连云区,3.125,122,1.400983606557377,0.9491697230072442,-32.25,46.33,41.21,46.33,False,False,normal,正常
10,S073,华能裕灌光伏,灌南县,15.0,122,5.013196721311475,4.523339500714947,-9.77,33.54,26.24,33.54,False,False,normal,正常
10,S074,华能中林二期光伏,灌云县,4.0,122,1.2498360655737704,1.174086966158096,-6.06,44.61,24.69,44.61,False,False,normal,正常
10,S075,旭樱新田光伏,海州区,2.63,122,0.7124590163934428,0.6399127545663954,-10.18,63.08,28.16,63.08,False,False,normal,正常
11,S002,华筑泰宝光伏,连云区,3.3,121,1.0445454545454544,0.7004823690724065,-32.94,36.41,34.78,36.41,False,False,normal,正常
11,S004,旭樱东堡光伏,连云区,3.97,122,1.2486065573770493,1.0795847849551667,-13.54,37.78,26.93,37.78,False,False,normal,正常
11,S006,沐恒石湖光伏,东海县,5.0,105,0.6675238095238094,0.4879305192610419,-26.9,29.34,31.02,29.34,False,False,normal,正常
11,S007,林洋朝阳光伏,连云区,22.0,122,10.57549180327869,10.0331556377031,-5.13,61.07,24.24,61.07,False,False,normal,正常
11,S008,协鑫盛昌光伏,灌云县,3.172,122,1.4144262295081966,1.1893252883633736,-15.91,32.54,27.42,32.54,False,False,normal,正常
11,S010,易睐珂浦南光伏,海州区,2.0,122,0.6309836065573771,0.573683637666868,-9.08,29.26,20.85,29.26,False,False,normal,正常
11,S011,中森西苑光伏,灌云县,2.323,122,0.681639344262295,0.570054944173914,-16.37,40.33,30.86,40.33,False,False,normal,正常
11,S012,泰富如意情光伏,东海县,17.55,109,1.8247706422018357,1.571613445866702,-13.87,78.51,52.95,78.51,False,False,normal,正常
11,S014,鲲鹏昇昌光伏,灌云县,5.1,120,1.43175,1.3190044215407657,-7.87,43.88,25.61,43.88,False,False,normal,正常
11,S016,衡航亚新光伏,灌南县,8.5,118,2.610084745762712,2.4125900541290095,-7.57,33.02,24.48,33.02,False,False,normal,正常
11,S017,富云四队光伏,灌云县,0.954,121,0.12991735537190083,0.06325174578450887,-51.31,53.11,53.41,53.11,False,False,normal,正常
11,S018,国能百菇源光伏,灌云县,5.1,122,1.7349180327868854,1.763809633444106,1.67,37.55,25.58,37.55,False,False,normal,正常
11,S019,首耀新海光伏,海州区,3.0,122,1.7583606557377052,1.1295214692441384,-35.76,40.66,38.59,40.66,False,False,normal,正常
11,S022,浦西光伏电站,海州区,3.24,122,1.3096721311475408,0.8486558566951807,-35.2,41.59,40.25,41.59,False,False,normal,正常
11,S023,连洋徐圩光伏,连云区,16.37,122,4.3939344262295075,4.044140297474893,-7.96,37.17,25.92,37.17,False,False,normal,正常
11,S024,兴怡紧固件光伏,赣榆区,5.99,120,1.7465833333333336,1.5809031710846868,-9.49,42.05,25.25,42.05,False,False,normal,正常
11,S025,夏源银得隆光伏,灌南县,5.65,122,2.0431967213114755,1.504609569797497,-26.36,38.87,36.11,38.87,False,False,normal,正常
11,S028,华能星耀光伏,灌云县,3.14,122,1.229672131147541,1.1873196751472195,-3.44,31.62,21.68,31.62,False,False,normal,正常
11,S030,中森侍庄光伏,灌云县,2.9,120,1.1628333333333332,1.0285754826547828,-11.55,38.55,27.36,38.55,False,False,normal,正常
11,S031,富云杨集光伏,灌云县,0.9222,121,0.2231404958677686,0.24333522535613036,9.05,40.6,26.11,40.6,False,False,normal,正常
11,S033,天瀚万发光伏,海州区,5.688,122,2.1951639344262297,2.049842285847261,-6.62,25.43,20.16,25.43,False,False,normal,正常
11,S034,建魄俊达光伏,灌云县,3.496,111,1.2284684684684684,1.1135089519327854,-9.36,36.06,24.4,36.06,False,False,normal,正常
11,S035,国能品品鲜光伏,灌云县,5.296,121,1.6618181818181819,0.8786612236959939,-47.13,51.03,51.73,51.03,False,False,normal,正常
11,S037,华能中林三期光伏,灌云县,5.946,79,2.3383544303797468,2.0533777388879235,-12.19,26.35,18.98,26.35,False,False,normal,正常
11,S038,衡诚天晴光伏,海州区,1.672,120,0.6887500000000001,0.5804589525948626,-15.72,31.96,26.26,31.96,False,False,normal,正常
11,S039,沐恒腾东光伏,东海县,3.45,122,0.8389344262295082,0.5757288947443459,-31.37,50.68,35.67,50.68,False,False,normal,正常
11,S040,华电苏班光伏,赣榆区,5.96,122,2.3544262295081966,2.080186354629,-11.65,29.92,22.29,29.92,False,False,normal,正常
11,S041,交控赣榆南光伏,赣榆区,2.2,121,1.1695867768595043,0.9455165145224508,-19.16,39.05,31.73,39.05,False,False,normal,正常
11,S042,国能联合动力光伏,连云区,3.724,121,1.4640495867768593,1.3741212368524047,-6.14,28.96,21.7,28.96,False,False,normal,正常
11,S047,汇九齿轮光伏电站,灌云县,4.8,121,1.4993388429752066,1.244052006294855,-17.03,33.14,27.29,33.14,False,False,normal,正常
11,S048,卓贵光之明光伏,连云区,4.0,121,1.2714876033057854,1.0009903437709387,-21.27,34.22,29.61,34.22,False,False,normal,正常
11,S049,华能灌云光伏,灌云县,14.1,122,3.613524590163935,3.289361634834454,-8.97,55.67,26.35,55.67,False,False,normal,正常
11,S050,沐恒东海产业园光伏,东海县,2.55,122,0.4554918032786886,0.2899613836615664,-36.34,84.46,54.99,84.46,False,False,normal,正常
11,S051,鲲鹏德宇光伏,灌云县,5.025,118,1.1332203389830506,0.97903717941488,-13.61,64.8,38.33,64.8,False,False,normal,正常
11,S052,鹰游新立成二期光伏,灌云县,6.08,122,2.2745081967213117,1.4343519507773963,-36.94,41.49,39.93,41.49,False,False,normal,正常
11,S053,鹰游新立成光伏电站,灌云县,13.33,122,5.540000000000001,4.625907175407992,-16.5,23.99,23.99,23.99,False,False,normal,正常
11,S054,鸿天伍江光伏,连云区,11.272,122,3.5523770491803273,3.2849493239375382,-7.53,40.5,21.9,40.5,False,False,normal,正常
11,S055,沐恒曲阳光伏,东海县,4.0,113,0.5182300884955754,0.3172514211695298,-38.78,15.86,40.71,15.86,False,False,normal,正常
11,S056,昱中科技光伏,连云区,3.15,121,0.9770247933884297,0.8341484858518466,-14.62,31.38,24.43,31.38,False,False,normal,正常
11,S059,首耀清墩光伏,海州区,2.0,122,0.43778688524590165,0.41112836851187595,-6.09,34.76,35.33,34.76,False,False,normal,正常
11,S060,华电蒙然源光伏,赣榆区,5.84,122,1.9284426229508198,1.603851278417157,-16.83,38.02,28.72,38.02,False,False,normal,正常
11,S061,嘉伏黎明光伏,连云区,3.784,122,1.3929508196721314,1.1391726756150358,-18.22,31.21,25.68,31.21,False,False,normal,正常
11,S062,韩华大浦光伏电站,连云区,4.45368,121,1.1769421487603307,0.9880551968248728,-16.05,31.58,25.98,31.58,False,False,normal,正常
11,S063,铭信润海光伏,东海县,3.66,118,1.684491525423729,1.4956281940426945,-11.21,33.85,25.09,33.85,False,False,normal,正常
11,S064,昱瑞青口光伏,赣榆区,3.288,120,0.9638333333333333,0.8868052651979068,-7.99,41.61,26.94,41.61,False,False,normal,正常
11,S065,中盛石榴光伏,东海县,1.9239,122,0.8938524590163934,0.49220384148627283,-44.93,47.27,47.01,47.27,False,False,normal,正常
11,S068,富云下车光伏,灌云县,1.223,122,0.37286885245901646,0.2874714485507468,-22.9,30.04,29.38,30.04,False,False,normal,正常
11,S070,旭日虎山光伏,连云区,2.1,122,0.5248360655737705,0.4004036897544097,-23.71,41.99,34.98,41.99,False,False,normal,正常
11,S071,协鑫南岗光伏,灌云县,20.0,120,4.545333333333334,3.96886760786756,-12.68,38.36,32.18,38.36,False,False,normal,正常
11,S072,交控大浦光伏,连云区,3.125,122,1.6708196721311472,1.1181091234716583,-33.08,41.36,40.55,41.36,False,False,normal,正常
11,S073,华能裕灌光伏,灌南县,15.0,122,5.907295081967213,5.069813316050148,-14.18,40.04,27.27,40.04,False,False,normal,正常
11,S074,华能中林二期光伏,灌云县,4.0,122,1.430327868852459,1.3582139326200813,-5.04,47.41,26.9,47.41,False,False,normal,正常
11,S075,旭樱新田光伏,海州区,2.63,122,0.8959016393442623,0.7582062014514183,-15.37,40.51,26.93,40.51,False,False,normal,正常
12,S002,华筑泰宝光伏,连云区,3.3,122,1.0855737704918034,0.7242648730070603,-33.28,42.35,37.59,42.35,False,False,normal,正常
12,S004,旭樱东堡光伏,连云区,3.97,121,1.3436363636363637,1.1205457061340252,-16.6,56.4,32.26,56.4,False,False,normal,正常
12,S006,沐恒石湖光伏,东海县,5.0,107,0.6857009345794391,0.5117024222127805,-25.38,30.79,30.23,30.79,False,False,normal,正常
12,S007,林洋朝阳光伏,连云区,22.0,122,10.442950819672129,9.82161370681736,-5.95,44.21,23.12,44.21,False,False,normal,正常
12,S008,协鑫盛昌光伏,灌云县,3.172,122,1.4330327868852457,1.2179068879412853,-15.01,36.95,27.4,36.95,False,False,normal,正常
12,S010,易睐珂浦南光伏,海州区,2.0,122,0.6516393442622951,0.5970993950991388,-8.37,31.28,21.54,31.28,False,False,normal,正常
12,S011,中森西苑光伏,灌云县,2.323,122,0.7326229508196721,0.5858956154141207,-20.03,42.17,32.25,42.17,False,False,normal,正常
12,S012,泰富如意情光伏,东海县,17.55,109,2.1297247706422024,1.6630613420746356,-21.91,73.12,53.66,73.12,False,False,normal,正常
12,S014,鲲鹏昇昌光伏,灌云县,5.1,120,1.5224166666666668,1.3517560764934344,-11.21,40.57,25.89,40.57,False,False,normal,正常
12,S016,衡航亚新光伏,灌南县,8.5,119,2.7619327731092436,2.399920319123035,-13.11,36.79,26.49,36.79,False,False,normal,正常
12,S017,富云四队光伏,灌云县,0.954,122,0.13704918032786884,0.046961724741706734,-65.73,64.18,66.32,64.18,False,False,normal,正常
12,S018,国能百菇源光伏,灌云县,5.1,122,1.7324590163934426,1.8120886620061991,4.6,41.32,24.24,41.32,False,False,normal,正常
12,S019,首耀新海光伏,海州区,3.0,122,1.7701639344262297,1.1674928257387482,-34.05,39.0,37.74,39.0,False,False,normal,正常
12,S022,浦西光伏电站,海州区,3.24,122,1.3709836065573773,0.8808517782872008,-35.75,44.34,41.72,44.34,False,False,normal,正常
12,S023,连洋徐圩光伏,连云区,16.37,122,4.64655737704918,4.1618085932642686,-10.43,52.07,27.55,52.07,False,False,normal,正常
12,S024,兴怡紧固件光伏,赣榆区,5.99,120,1.7977499999999997,1.6355005954914579,-9.03,35.6,26.57,35.6,False,False,normal,正常
12,S025,夏源银得隆光伏,灌南县,5.65,122,1.982950819672131,1.5216066657303144,-23.27,54.24,35.52,54.24,False,False,normal,正常
12,S028,华能星耀光伏,灌云县,3.14,122,1.3309016393442623,1.219726678890028,-8.35,34.06,22.22,34.06,False,False,normal,正常
12,S030,中森侍庄光伏,灌云县,2.9,121,1.228099173553719,1.0612636433250173,-13.58,39.05,26.9,39.05,False,False,normal,正常
12,S031,富云杨集光伏,灌云县,0.9222,120,0.2505,0.23725697070028487,-5.29,35.1,22.03,35.1,False,False,normal,正常
12,S033,天瀚万发光伏,海州区,5.688,122,2.2668852459016393,2.103439712901005,-7.21,40.97,24.65,40.97,False,False,normal,正常
12,S034,建魄俊达光伏,灌云县,3.496,113,1.3289380530973454,1.1286964805446082,-15.07,40.45,26.45,40.45,False,False,normal,正常
12,S035,国能品品鲜光伏,灌云县,5.296,121,1.76,0.9154406130512341,-47.99,52.93,53.01,52.93,False,False,normal,正常
12,S037,华能中林三期光伏,灌云县,5.946,79,2.4979746835443035,2.073544070841125,-16.99,31.4,21.78,31.4,False,False,normal,正常
12,S038,衡诚天晴光伏,海州区,1.672,120,0.7010000000000001,0.5998643469553134,-14.43,34.49,24.29,34.49,False,False,normal,正常
12,S039,沐恒腾东光伏,东海县,3.45,122,0.8759836065573771,0.5875355840229949,-32.93,41.94,37.12,41.94,False,False,normal,正常
12,S040,华电苏班光伏,赣榆区,5.96,122,2.407459016393443,2.146119884163375,-10.86,34.92,25.02,34.92,False,False,normal,正常
12,S041,交控赣榆南光伏,赣榆区,2.2,122,1.2075409836065576,0.973356704156844,-19.39,43.2,33.27,43.2,False,False,normal,正常
12,S042,国能联合动力光伏,连云区,3.724,122,1.4957377049180327,1.4037391316242838,-6.15,38.81,23.63,38.81,False,False,normal,正常
12,S047,汇九齿轮光伏电站,灌云县,4.8,121,1.5744628099173554,1.27390493951762,-19.09,35.08,27.59,35.08,False,False,normal,正常
12,S048,卓贵光之明光伏,连云区,4.0,121,1.3027272727272727,1.0326856795102004,-20.73,40.59,31.24,40.59,False,False,normal,正常
12,S049,华能灌云光伏,灌云县,14.1,122,3.9901639344262296,3.349985170277741,-16.04,43.19,29.62,43.19,False,False,normal,正常
12,S050,沐恒东海产业园光伏,东海县,2.55,122,0.4884426229508197,0.2977177867392308,-39.05,81.96,59.39,81.96,False,False,normal,正常
12,S051,鲲鹏德宇光伏,灌云县,5.025,119,1.3152100840336134,1.0071289154558212,-23.42,67.58,39.89,67.58,False,False,normal,正常
12,S052,鹰游新立成二期光伏,灌云县,6.08,122,2.4726229508196726,1.4525857471468016,-41.25,45.44,43.73,45.44,False,False,normal,正常
12,S053,鹰游新立成光伏电站,灌云县,13.33,122,5.540000000000001,4.659570806883265,-15.89,24.02,24.02,24.02,False,False,normal,正常
12,S054,鸿天伍江光伏,连云区,11.272,122,3.7182786885245895,3.391956683497239,-8.78,38.45,23.83,38.45,False,False,normal,正常
12,S055,沐恒曲阳光伏,东海县,4.0,114,0.534561403508772,0.3163554248703761,-40.82,17.55,42.95,17.55,False,False,normal,正常
12,S056,昱中科技光伏,连云区,3.15,121,1.0263636363636361,0.8597477524974677,-16.23,37.67,26.17,37.67,False,False,normal,正常
12,S059,首耀清墩光伏,海州区,2.0,122,0.44836065573770495,0.42113876707191616,-6.07,34.46,35.07,34.46,False,False,normal,正常
12,S060,华电蒙然源光伏,赣榆区,5.84,122,2.002622950819672,1.657055875440386,-17.26,39.15,31.76,39.15,False,False,normal,正常
12,S061,嘉伏黎明光伏,连云区,3.784,122,1.3783606557377048,1.1764003789859838,-14.65,37.09,27.32,37.09,False,False,normal,正常
12,S062,韩华大浦光伏电站,连云区,4.45368,122,1.1765573770491804,1.0150971493080567,-13.72,41.35,26.53,41.35,False,False,normal,正常
12,S063,铭信润海光伏,东海县,3.66,120,1.7017499999999999,1.5114293708919584,-11.18,52.15,27.64,52.15,False,False,normal,正常
12,S064,昱瑞青口光伏,赣榆区,3.288,120,1.0146666666666666,0.9278629568210969,-8.55,50.92,25.94,50.92,False,False,normal,正常
12,S065,中盛石榴光伏,东海县,1.9239,122,0.8895081967213114,0.5168905182475076,-41.89,46.98,46.54,46.98,False,False,normal,正常
12,S068,富云下车光伏,灌云县,1.223,122,0.38942622950819666,0.28969301369455835,-25.61,33.69,31.35,33.69,False,False,normal,正常
12,S070,旭日虎山光伏,连云区,2.1,122,0.5609016393442624,0.41530142810270276,-25.96,49.48,36.55,49.48,False,False,normal,正常
12,S071,协鑫南岗光伏,灌云县,20.0,120,4.575916666666666,4.061028487972944,-11.25,43.37,35.38,43.37,False,False,normal,正常
12,S072,交控大浦光伏,连云区,3.125,122,1.6990983606557377,1.1586250807948975,-31.81,47.24,40.01,47.24,False,False,normal,正常
12,S073,华能裕灌光伏,灌南县,15.0,122,5.940245901639344,5.142825564798911,-13.42,44.83,26.98,44.83,False,False,normal,正常
12,S074,华能中林二期光伏,灌云县,4.0,122,1.5501639344262292,1.3916772854057031,-10.22,40.65,24.4,40.65,False,False,normal,正常
12,S075,旭樱新田光伏,海州区,2.63,122,0.8897540983606558,0.7848111395300488,-11.79,42.38,28.94,42.38,False,False,normal,正常
13,S002,华筑泰宝光伏,连云区,3.3,122,0.9897540983606556,0.6936765952311171,-29.91,36.85,35.23,36.85,False,False,normal,正常
13,S004,旭樱东堡光伏,连云区,3.97,122,1.214672131147541,1.0663049484842075,-12.21,55.14,28.87,55.14,False,False,normal,正常
13,S006,沐恒石湖光伏,东海县,5.0,106,0.6730188679245283,0.4910989593495742,-27.03,30.29,30.98,30.29,False,False,normal,正常
13,S007,林洋朝阳光伏,连云区,22.0,122,9.170491803278688,8.97275634781972,-2.16,61.87,31.1,61.87,False,False,normal,正常
13,S008,协鑫盛昌光伏,灌云县,3.172,122,1.351639344262295,1.166966200455491,-13.66,44.6,29.08,44.6,False,False,normal,正常
13,S010,易睐珂浦南光伏,海州区,2.0,122,0.6212295081967214,0.5715012046760993,-8.0,29.41,22.91,29.41,False,False,normal,正常
13,S011,中森西苑光伏,灌云县,2.323,122,0.6437704918032786,0.552323662039506,-14.2,39.87,30.27,39.87,False,False,normal,正常
13,S012,泰富如意情光伏,东海县,17.55,109,1.917155963302753,1.5681763577278953,-18.2,64.27,49.5,64.27,False,False,normal,正常
13,S014,鲲鹏昇昌光伏,灌云县,5.1,120,1.3465833333333335,1.3017795792351163,-3.33,47.19,28.62,47.19,False,False,normal,正常
13,S016,衡航亚新光伏,灌南县,8.5,120,2.41675,2.230823253375947,-7.69,42.24,28.36,42.24,False,False,normal,正常
13,S017,富云四队光伏,灌云县,0.954,120,0.12441666666666668,0.03732148764147369,-70.0,67.54,70.53,67.54,False,False,normal,正常
13,S018,国能百菇源光伏,灌云县,5.1,121,1.6850413223140497,1.7540469076217549,4.1,37.64,25.67,37.64,False,False,normal,正常
13,S019,首耀新海光伏,海州区,3.0,122,1.701639344262295,1.119922313649348,-34.19,40.77,37.66,40.77,False,False,normal,正常
13,S022,浦西光伏电站,海州区,3.24,122,1.3012295081967213,0.8311191919324699,-36.13,42.65,40.93,42.65,False,False,normal,正常
13,S023,连洋徐圩光伏,连云区,16.37,121,4.289669421487604,3.9795018481070743,-7.23,51.0,28.13,51.0,False,False,normal,正常
13,S024,兴怡紧固件光伏,赣榆区,5.99,119,1.6398319327731095,1.5671615491491646,-4.43,41.29,28.99,41.29,False,False,normal,正常
13,S025,夏源银得隆光伏,灌南县,5.65,122,1.972704918032787,1.4432559030782428,-26.84,48.51,38.51,48.51,False,False,normal,正常
13,S028,华能星耀光伏,灌云县,3.14,122,1.2281147540983606,1.1660663568825442,-5.05,39.59,25.11,39.59,False,False,normal,正常
13,S030,中森侍庄光伏,灌云县,2.9,121,1.1509917355371901,1.0120400704660415,-12.07,50.72,28.54,50.72,False,False,normal,正常
13,S031,富云杨集光伏,灌云县,0.9222,120,0.2425833333333333,0.22100400741153178,-8.9,32.18,23.74,32.18,False,False,normal,正常
13,S033,天瀚万发光伏,海州区,5.688,122,2.0709836065573772,2.0194140904246813,-2.49,28.47,22.06,28.47,False,False,normal,正常
