time,hour,actual_city_mw,pred_city_mw,rmse_city_MW,mae_city_MW,nrmse_city_pct,bias_city_MW
2025-10-07 15:00:00,15,71.28,59.02448520945373,12.255514790546272,12.255514790546272,3.15296996279633,-12.255514790546272
2025-10-07 16:00:00,16,45.51,40.666258967840726,4.843741032159272,4.843741032159272,1.2461467545812934,-4.843741032159272
2025-10-07 17:00:00,17,18.250000000000004,9.917649192696464,8.33235080730354,8.33235080730354,2.1436595903074904,-8.33235080730354
2025-10-07 18:00:00,18,10.899999999999999,0.0,10.899999999999999,10.899999999999999,2.8042373724676573,-10.899999999999999
2025-10-07 19:00:00,19,10.869999999999997,0.0,10.869999999999997,10.869999999999997,2.7965192879562784,-10.869999999999997
2025-10-08 06:00:00,6,10.889999999999999,0.0,10.889999999999999,10.889999999999999,2.8016646776305314,-10.889999999999999
2025-10-08 07:00:00,7,20.68,9.617197115731045,11.062802884268955,11.062802884268955,2.8461215864504585,-11.062802884268955
2025-10-08 08:00:00,8,52.279999999999994,46.273189364159954,6.00681063584004,6.00681063584004,1.5453690710420969,-6.00681063584004
2025-10-08 09:00:00,9,64.66,73.59182414827568,8.93182414827568,8.93182414827568,2.297885787238878,8.93182414827568
2025-10-08 10:00:00,10,83.34,99.72550025850288,16.385500258502873,16.385500258502873,4.215489191878186,16.385500258502873
2025-10-08 11:00:00,11,81.74,96.26815630610378,14.528156306103782,14.528156306103782,3.7376512721676978,14.528156306103782
2025-10-08 12:00:00,12,68.0,109.31925424769238,41.319254247692385,41.319254247692385,10.63018320769468,41.319254247692385
2025-10-08 13:00:00,13,53.01,81.0441033896405,28.0341033896405,28.0341033896405,7.212319305399278,28.0341033896405
2025-10-08 14:00:00,14,68.27,59.88153151653913,8.38846848346087,8.38846848346087,2.1580969558796395,-8.38846848346087
2025-10-08 15:00:00,15,38.31,60.251219791799905,21.941219791799902,21.941219791799902,5.644806287861682,21.941219791799902
2025-10-08 16:00:00,16,26.79,39.42023038855424,12.630230388554239,12.630230388554239,3.2493728512349085,12.630230388554239
2025-10-08 17:00:00,17,13.839999999999998,11.82867878449336,2.011321215506639,2.011321215506639,0.5174515706936508,-2.011321215506639
2025-10-08 18:00:00,18,10.889999999999999,0.0,10.889999999999999,10.889999999999999,2.8016646776305314,-10.889999999999999
2025-10-08 19:00:00,19,10.889999999999999,0.0,10.889999999999999,10.889999999999999,2.8016646776305314,-10.889999999999999
2025-10-09 06:00:00,6,10.889999999999999,0.0,10.889999999999999,10.889999999999999,2.8016646776305314,-10.889999999999999
2025-10-09 07:00:00,7,33.14,11.025137045642714,22.114862954357285,22.114862954357285,5.689479374643048,-22.114862954357285
2025-10-09 08:00:00,8,69.49,65.82265722136408,3.6673427786359127,3.6673427786359127,0.9434953832569001,-3.6673427786359127
2025-10-09 09:00:00,9,106.24999999999999,104.81876117582254,1.4312388241774414,1.4312388241774414,0.3682140733656008,-1.4312388241774414
2025-10-09 10:00:00,10,167.37,149.41804177631735,17.951958223682652,17.951958223682652,4.618491023837523,-17.951958223682652
2025-10-09 11:00:00,11,186.85999999999999,169.30656872918058,17.553431270819402,17.553431270819402,4.515962200428828,-17.553431270819402
2025-10-09 12:00:00,12,192.95,175.22699480711148,17.723005192888508,17.723005192888508,4.559588395810672,-17.723005192888508
2025-10-09 13:00:00,13,180.54999999999998,162.25821081128504,18.291789188714944,18.291789188714944,4.705919160760946,-18.291789188714944
2025-10-09 14:00:00,14,159.01,137.87331493366477,21.136685066335218,21.136685066335218,5.437824054412501,-21.136685066335218
2025-10-09 15:00:00,15,119.16,101.40245667777407,17.757543322225928,17.757543322225928,4.56847400251371,-17.757543322225928
2025-10-09 16:00:00,16,66.82,59.09546790594564,7.724532094054354,7.724532094054354,1.9872863837589978,-7.724532094054354
2025-10-09 17:00:00,17,21.180000000000003,16.719191923843432,4.460808076156571,4.460808076156571,1.1476297906939275,-4.460808076156571
2025-10-09 18:00:00,18,10.869999999999997,0.0,10.869999999999997,10.869999999999997,2.7965192879562784,-10.869999999999997
2025-10-09 19:00:00,19,10.869999999999997,0.0,10.869999999999997,10.869999999999997,2.7965192879562784,-10.869999999999997
2025-10-10 06:00:00,6,10.879999999999999,0.0,10.879999999999999,10.879999999999999,2.799091982793405,-10.879999999999999
2025-10-10 07:00:00,7,31.869999999999997,10.049196109458777,21.82080389054122,21.82080389054122,5.61382695111407,-21.82080389054122
2025-10-10 08:00:00,8,72.29,53.28330696767689,19.006693032323113,19.006693032323113,4.889842103510193,-19.006693032323113
