date,hour,n_sites,mean_site_mape_pct,city_total_actual_mw,city_total_pred_mw,city_total_rel_err_pct,WAPE_city_pct,city_total_abs_err_mw
2025-08-14,9,37,522.5912181952069,52.099999999999994,32.75836780328996,37.12405412036476,59.844399262188965,31.17893201560045
2025-08-14,10,50,150.58050937032155,84.26,71.11528219167757,15.600187287351577,47.492222735224466,40.01694687670014
2025-08-14,11,51,88.56691899859673,145.72000000000003,79.52452521624885,45.426485577649714,51.80555926042897,75.49106095429711
2025-08-14,12,51,47.19108407744366,152.33999999999997,92.07653340493707,39.558531308299145,43.74634978784743,66.64318926680676
2025-08-14,13,51,44.744443184352704,146.45,89.8994601191981,38.614230031274765,44.334792492381865,64.92830360509323
2025-08-14,14,51,41.04937412299628,133.23,112.15996523180613,15.81478253260817,30.229852898729455,40.275233016977246
2025-08-14,15,51,39.15176837770693,112.76,103.05462199204192,8.607110684602775,29.091888178318214,32.80401310987162
2025-08-14,16,51,56.88572997082982,99.91,57.67860980332224,42.26943268609524,47.29469881951001,47.25213359057245
2025-08-14,17,51,52.85634967808709,61.79,29.46757066527792,52.310130012497304,52.310130012497304,32.32242933472208
2025-08-14,18,50,56.20952286772049,19.839999999999996,8.420332275457186,57.55880909547788,58.358180822463524,11.57826307517676
2025-08-14,19,5,67.26210648887879,6.09,0.22039650258059099,96.38100980984251,96.38100980984251,5.8696034974194085
2025-08-15,6,47,82.8224760946822,13.809999999999999,3.1381012690118544,77.27660196226029,85.22270501604893,11.769255562716356
2025-08-15,7,50,46.290236646818656,46.02,22.864255619300987,50.31669791546939,50.942081872556265,23.443546077750398
2025-08-15,8,50,47.23753290826944,84.17999999999999,43.597728000274664,48.208923734527595,49.147448926977184,41.37232250672939
2025-08-15,9,51,48.3572175557145,123.28000000000002,64.64464198966981,47.56274984614714,47.562749846147135,58.635358010330194
2025-08-15,10,51,48.06761353699689,137.90000000000003,74.24900696996048,46.15735535173281,46.15735535173279,63.65099303003954
2025-08-15,11,52,37.106338726621864,150.35000000000002,117.51014768846771,21.842269578671306,34.419947601842175,51.750391219369725
2025-08-15,12,52,34.467429803104636,162.42000000000002,125.6594740066695,22.63300455198283,30.640430085720187,49.76618654522673
2025-08-15,13,52,45.43953650628054,138.34999999999997,134.3859469292737,2.865235323979954,35.46373220129242,49.06407350048806
2025-08-15,14,52,36.90107640873181,147.49999999999997,116.33846784518201,21.12646247784269,31.741480350444117,46.81868351690507
2025-08-15,15,52,47.513256151398195,117.27,107.50948326355235,8.323114808943158,29.793704985802133,34.93907783685016
2025-08-15,16,52,42.38383243657817,96.18,75.6109948832023,21.38594834352018,29.53452431717181,28.40630548825585
2025-08-15,17,52,42.27054293103858,53.68000000000001,38.72951624181781,27.851124735808853,36.52929536323686,19.608925750985552
2025-08-15,18,51,45.02960080705081,17.180000000000003,11.286638606125022,34.303616960855535,48.089934444416734,8.261850737550796
2025-08-15,19,4,78.2936062586178,6.11,0.2711792350635342,95.561714647078,95.56171464707799,5.838820764936465
2025-08-16,6,49,86.47037762150788,13.07,3.2297530113131705,75.2888063403736,85.31957209184984,11.151268072404774
2025-08-16,7,52,44.77891579412192,48.03999999999999,27.134656725097862,43.51653471045406,45.98341489528461,22.090432515694726
2025-08-16,8,52,31.03829762416418,86.77000000000001,68.52067430055098,21.031837846547226,30.726638897225655,26.661504571122705
2025-08-16,9,52,28.536243388337358,132.79999999999998,105.3574111843403,20.664600011791936,22.780521156199686,30.252532095433182
2025-08-16,10,52,19.964346558686554,160.54999999999998,135.66778614761444,15.498108908368453,16.82396017413978,27.01086805958142
2025-08-16,11,52,25.68019855037077,174.77,135.04021864610863,22.732609345935447,23.183704916242544,40.518161082117096
2025-08-16,12,52,50.64838986590817,155.94,134.35864655897387,13.83952381751066,34.194437513699306,53.322805858862694
2025-08-16,13,52,46.84707666349998,156.11,149.0850820968803,4.499979439574466,29.122488686397368,45.46311708833494
2025-08-16,14,52,39.84224207955857,150.76999999999998,134.89471669543855,10.52947091899014,26.77703045673139,40.37172881961391
2025-08-16,15,52,44.105778712200525,121.37,110.55644254303589,8.909580173818998,30.77803719622531,37.35530374505866
2025-08-16,16,52,37.9957260829683,96.93,80.35382104655957,17.101185343485433,30.878960231077613,29.93097615198353
2025-08-16,17,52,43.72236746924877,55.78,38.600596124644326,30.798501031473062,41.04418502393593,22.894446406351463
2025-08-16,18,52,39.15335677087327,18.0,13.473040794545787,25.14977336363452,44.13401513055474,7.944122723499853
2025-08-16,19,3,71.75498627707483,6.02,0.2703212807501768,95.50961327657514,95.50961327657514,5.749678719249823
2025-08-17,6,48,75.52943447052981,12.330000000000002,3.1886053988875855,74.13945337479656,84.28686340137173,10.392570257389135
2025-08-17,7,52,42.919049819808855,46.48,27.116083821874085,41.66074909235352,43.47955512203981,20.209297220724103
2025-08-17,8,52,35.916255758212465,91.81,67.41506582893038,26.57110790880037,32.49059121184353,29.829611791593546
2025-08-17,9,52,28.04529023626164,129.68,106.53301385705142,17.849310720965907,23.53760252221072,30.523562950802862
2025-08-17,10,52,16.748189537246418,158.76000000000002,138.08628225071007,13.021994047171798,14.708152062617156,23.350662214611
2025-08-17,11,52,19.877772984197602,170.33999999999997,146.23134038483596,14.153257963581083,17.26847396120658,29.415118545519288
2025-08-17,12,52,32.08442147192804,167.37,147.37617387351617,11.945884045219476,21.56418066377551,36.09196917696107
2025-08-17,13,52,43.92113487843082,161.65000000000003,123.78387207025224,23.424762096967388,32.799256613512775,53.01999831574341
2025-08-17,14,52,45.69091008688089,146.92000000000004,112.95700538995588,23.116658460416655,33.11205572738088,48.648232274668004
2025-08-17,15,52,33.49430661268712,128.31999999999996,107.47418945144838,16.245176549681727,24.728027785007654,31.731005253721815
2025-08-17,16,52,34.336662276252746,94.44000000000001,77.65639241923333,17.771714930926176,26.23079197294689,24.772359939251043
2025-08-17,17,52,28.560126494096437,53.71,45.41419170673041,15.445556308452032,26.71201895758129,14.347025382116911
2025-08-17,18,52,33.85343711355554,19.840000000000003,13.274071093953848,33.094399728055215,40.58387574083128,8.051840946980928
2025-08-17,19,4,86.11045754179692,6.17,0.3029892754044628,95.0893148232664,95.28380428842038,5.879010724595537
2025-08-18,6,46,77.09523616085042,11.689999999999998,2.2509834977717302,80.74436699938639,83.96287804526249,9.815260443491184
2025-08-18,7,50,39.157947597454246,44.8,26.80956083666556,40.15723027530008,41.67999413111933,18.67263737074146
2025-08-18,8,50,31.226443961471194,90.16000000000001,71.96985566896697,20.17540409386983,26.367449475694087,23.77289244728579
2025-08-18,9,50,21.03234579618469,126.96,115.69018148309306,8.876668649107543,15.82821956421766,20.09550755873074
2025-08-18,10,50,18.216286207923922,152.49,143.91032345010774,5.626386353132841,14.05383192814191,21.4306883072236
2025-08-18,11,49,19.23890954516137,163.46999999999997,154.93353663179482,5.222036684532421,14.495980253858123,23.69657892098187
2025-08-18,12,49,16.304814169961006,165.18,160.2930614576188,2.9585534219525464,13.65444960263675,22.554419853635384
2025-08-18,13,49,16.885464983477046,165.48,151.43361149342525,8.488269583378502,13.773775175550492,22.792843160500954
2025-08-18,14,49,16.880726617072636,149.01,139.68655032488644,6.256928847133449,13.922442610945307,20.7458317345696
2025-08-18,15,49,16.38462351356072,130.89000000000001,117.52710719524485,10.209254186534618,11.83752869536176,15.494141309359009
2025-08-18,16,49,26.0958586518307,94.58,81.66515274260783,13.654945292231094,18.60302576081768,17.59474176458136
2025-08-18,17,48,23.29239594220638,51.66,43.04914670879269,16.66831841116397,22.361985054945684,11.55220147938494
2025-08-18,18,49,33.46250946030069,17.109999999999996,13.664420172315364,20.137813136672317,42.93761726246941,7.346626313608514
2025-08-18,19,3,94.80591792788671,6.16,0.28832310705189634,95.31943008032636,95.31943008032636,5.871676892948104
2025-08-19,6,45,74.67033583784767,12.110000000000001,2.015020715076648,83.36068773677417,84.66748335728317,10.253232234566992
2025-08-19,7,50,36.831553660930176,45.239999999999995,26.70004977448647,40.98132233756306,41.11624091693559,18.600987390821658
2025-08-19,8,50,24.96502817768483,88.86999999999999,69.91217981834492,21.332080771525902,21.818235188665945,19.389865612167423
2025-08-19,9,50,16.30853131571402,127.66,112.5725833962219,11.818436944836359,12.748314427926601,16.2744981986911
2025-08-19,10,50,11.993437106987907,153.04999999999998,141.91795258149,7.27347103463573,9.448952540260134,14.461621862868135
2025-08-19,11,50,27.735388809755214,163.23,155.50362171869259,4.733430301603507,14.19347131656038,23.168003230021505
2025-08-19,12,50,47.39111667698774,152.93,158.95285194136943,3.938306376361358,21.253218817388365,32.50254753743203
2025-08-19,13,50,41.16097025808911,154.25,153.19254333046575,0.6855472736040498,23.184567270395192,35.762195014584584
2025-08-19,14,50,58.017976663970714,131.66,134.58793769233353,2.2238627467215015,29.76429008952371,39.18766433186691
2025-08-19,15,51,22.327446849670654,132.04999999999995,114.53591992767666,13.263218532618934,17.79348543393825,23.49629751551545
2025-08-19,16,51,30.808725353646288,90.80999999999999,78.10723810383469,13.98828531677712,23.311432162021294,21.169111546331536
2025-08-19,17,51,30.369137584677254,50.88,36.05733778546435,29.132590830455296,30.639260487257435,15.589255735916584
2025-08-19,18,50,33.881563927149415,15.36,11.845782432154627,22.879020623993313,42.5445884802258,6.534848790562682
2025-08-19,19,4,76.18869718778414,6.17,0.2776513698537141,95.49997779815698,95.49997779815698,5.8923486301462855
2025-08-20,6,48,72.47485587304952,14.07,2.303120613510552,83.63098355713893,85.95287989937071,12.09357020184146
2025-08-20,7,51,34.03929154615842,43.21,27.817312341476114,35.62297537265422,38.55863870988329,16.66118778654057
2025-08-20,8,51,38.26451526322722,79.57,70.93848780661457,10.847696611015985,33.46477075106835,26.627918086625083
2025-08-20,9,51,27.01424021172043,106.37,113.44419228260982,6.650552113011013,23.270314627305094,24.75263366906443
2025-08-20,10,51,12.276058768643022,154.49999999999997,143.15887694609086,7.340532720976775,9.51407991280008,14.69925346527612
2025-08-20,11,51,13.81718304821711,166.55,157.04672275825172,5.705960517411164,11.835776969540214,19.712486542769227
2025-08-20,12,51,31.949394925457746,155.42999999999998,161.7319717394658,4.0545401399123815,21.77620972443461,33.84676277468871
2025-08-20,13,51,35.187629934476824,154.25999999999996,153.55180420996464,0.4590923052219104,18.551939805640615,28.618222344181202
2025-08-20,14,51,31.949349194965464,134.91,132.98877569106838,1.4240785033960517,20.866159673504633,28.150536015525102
2025-08-20,15,51,35.86123226337882,109.56,102.29935147652772,6.627097958627496,23.79474911899104,26.06952713476658
2025-08-20,16,51,53.49649002108329,79.08999999999999,76.06450970247253,3.825376529937356,35.25000611368888,27.879229835316536
2025-08-20,17,51,36.251495975565916,50.89,35.61713322206555,30.011528351217237,35.10177386009163,17.863292717400633
2025-08-20,18,50,41.77994001338877,15.86,8.094750296732727,48.96122133207612,53.00684346785843,8.406885374002346
2025-08-20,19,4,93.04638187636037,6.18,0.2389611684008686,96.1333144271704,96.13331442717042,5.941038831599132
2025-08-21,6,46,77.92076274116886,11.399999999999999,2.1366772913505585,81.25721674253896,86.31004436271303,9.839345057349284
2025-08-21,7,50,37.8333951496341,42.83,25.932032067527746,39.45357910920442,40.662528545068646,17.4157609758529
2025-08-21,8,51,32.384812178148266,85.97000000000001,67.36194503953259,21.644823729751568,27.982581407575097,24.056625236092316
2025-08-21,9,51,19.68482388902477,121.38000000000001,112.99569834834642,6.907482000044148,14.458818770209508,17.550114223280303
2025-08-21,10,52,15.602913464393135,148.07000000000002,146.14235866008778,1.3018446274817597,11.291848729305478,16.719840413482622
2025-08-21,11,52,13.119958774395615,166.92999999999998,159.47772831728852,4.464309400773652,10.6190578799345,17.726393318974658
2025-08-21,12,52,29.753688478357276,161.74,150.50218024730947,6.948077007969915,18.624161540011748,30.122718874815
2025-08-21,13,52,53.24888119864478,134.7,147.34697250852875,9.38899221123145,30.87197224481637,41.58454661376765
2025-08-21,14,52,36.81697162206093,132.84999999999997,112.1479462272542,15.583028808991928,30.190230932553725,40.10772179389761
2025-08-21,15,52,50.229254810608445,113.79,104.41129862344816,8.242113873408774,27.05165531069134,30.78207857803568
2025-08-21,16,52,41.28991926971709,81.00000000000001,66.11447023313455,18.377197243043774,30.939542633342953,25.061029533007797
